scenario,seed,episode,relation_type,edge_count,edge_share,relation_utility
noisy_untrusted_external,13,18,CLOR,19,0.20430107526881722,0.8
noisy_untrusted_external,13,18,CWOR,27,0.2903225806451613,0.8
noisy_untrusted_external,13,18,SOR,25,0.26881720430107525,0.6
noisy_untrusted_external,13,18,POR,19,0.20430107526881722,0.5
nominal,13,19,OOR,4,0.038834951456310676,1.0
nominal,13,19,CLOR,13,0.1262135922330097,0.8
nominal,13,19,CWOR,32,0.3106796116504854,0.8
nominal,13,19,SOR,31,0.30097087378640774,0.6
nominal,13,19,POR,23,0.22330097087378642,0.5
degraded_ego,13,19,OOR,3,0.03,1.0
degraded_ego,13,19,CLOR,19,0.19,0.8
degraded_ego,13,19,CWOR,26,0.26,0.8
degraded_ego,13,19,SOR,24,0.24,0.6
degraded_ego,13,19,POR,28,0.28,0.5
ambiguous_local_context,13,19,OOR,3,0.03488372093023256,1.0
ambiguous_local_context,13,19,CLOR,10,0.11627906976744186,0.8
ambiguous_local_context,13,19,CWOR,28,0.32558139534883723,0.8
ambiguous_local_context,13,19,SOR,28,0.32558139534883723,0.6
ambiguous_local_context,13,19,POR,17,0.19767441860465115,0.5
noisy_untrusted_external,13,19,OOR,4,0.04040404040404041,1.0
noisy_untrusted_external,13,19,CLOR,9,0.09090909090909091,0.8
noisy_untrusted_external,13,19,CWOR,33,0.3333333333333333,0.8
noisy_untrusted_external,13,19,SOR,14,0.1414141414141414,0.6
noisy_untrusted_external,13,19,POR,39,0.3939393939393939,0.5
nominal,13,20,OOR,3,0.03260869565217391,1.0
nominal,13,20,CLOR,13,0.14130434782608695,0.8
nominal,13,20,CWOR,32,0.34782608695652173,0.8
nominal,13,20,SOR,17,0.18478260869565216,0.6
nominal,13,20,POR,27,0.29347826086956524,0.5
degraded_ego,13,20,OOR,3,0.031914893617021274,1.0
degraded_ego,13,20,CLOR,13,0.13829787234042554,0.8
degraded_ego,13,20,CWOR,31,0.32978723404255317,0.8
degraded_ego,13,20,SOR,30,0.3191489361702128,0.6
degraded_ego,13,20,POR,17,0.18085106382978725,0.5
ambiguous_local_context,13,20,OOR,3,0.02912621359223301,1.0
ambiguous_local_context,13,20,CLOR,16,0.1553398058252427,0.8
ambiguous_local_context,13,20,CWOR,31,0.30097087378640774,0.8
ambiguous_local_context,13,20,SOR,32,0.3106796116504854,0.6
ambiguous_local_context,13,20,POR,21,0.20388349514563106,0.5
noisy_untrusted_external,13,20,OOR,3,0.030927835051546393,1.0
noisy_untrusted_external,13,20,CLOR,22,0.2268041237113402,0.8
noisy_untrusted_external,13,20,CWOR,26,0.26804123711340205,0.8
noisy_untrusted_external,13,20,SOR,23,0.23711340206185566,0.6
noisy_untrusted_external,13,20,POR,23,0.23711340206185566,0.5
nominal,13,21,OOR,3,0.03333333333333333,1.0
nominal,13,21,CLOR,9,0.1,0.8
nominal,13,21,CWOR,25,0.2777777777777778,0.8
nominal,13,21,SOR,24,0.26666666666666666,0.6
nominal,13,21,POR,29,0.32222222222222224,0.5
degraded_ego,13,21,OOR,4,0.044444444444444446,1.0
degraded_ego,13,21,CLOR,14,0.15555555555555556,0.8
degraded_ego,13,21,CWOR,26,0.28888888888888886,0.8
degraded_ego,13,21,SOR,24,0.26666666666666666,0.6
degraded_ego,13,21,POR,22,0.24444444444444444,0.5
ambiguous_local_context,13,21,OOR,3,0.033707865168539325,1.0
ambiguous_local_context,13,21,CLOR,14,0.15730337078651685,0.8
ambiguous_local_context,13,21,CWOR,27,0.30337078651685395,0.8
ambiguous_local_context,13,21,SOR,21,0.23595505617977527,0.6
ambiguous_local_context,13,21,POR,24,0.2696629213483146,0.5
noisy_untrusted_external,13,21,OOR,3,0.028846153846153848,1.0
noisy_untrusted_external,13,21,CLOR,21,0.20192307692307693,0.8
noisy_untrusted_external,13,21,CWOR,32,0.3076923076923077,0.8
noisy_untrusted_external,13,21,SOR,22,0.21153846153846154,0.6
noisy_untrusted_external,13,21,POR,26,0.25,0.5
nominal,13,22,OOR,4,0.04,1.0
nominal,13,22,CLOR,15,0.15,0.8
nominal,13,22,CWOR,30,0.3,0.8
nominal,13,22,SOR,25,0.25,0.6
nominal,13,22,POR,26,0.26,0.5
degraded_ego,13,22,OOR,3,0.0297029702970297,1.0
degraded_ego,13,22,CLOR,14,0.13861386138613863,0.8
degraded_ego,13,22,CWOR,27,0.26732673267326734,0.8
degraded_ego,13,22,SOR,29,0.2871287128712871,0.6
degraded_ego,13,22,POR,28,0.27722772277227725,0.5
ambiguous_local_context,13,22,OOR,4,0.041237113402061855,1.0
ambiguous_local_context,13,22,CLOR,18,0.18556701030927836,0.8
ambiguous_local_context,13,22,CWOR,31,0.31958762886597936,0.8
ambiguous_local_context,13,22,SOR,21,0.21649484536082475,0.6
ambiguous_local_context,13,22,POR,23,0.23711340206185566,0.5
noisy_untrusted_external,13,22,OOR,3,0.03260869565217391,1.0
noisy_untrusted_external,13,22,CLOR,14,0.15217391304347827,0.8
noisy_untrusted_external,13,22,CWOR,33,0.358695652173913,0.8
noisy_untrusted_external,13,22,SOR,19,0.20652173913043478,0.6
noisy_untrusted_external,13,22,POR,23,0.25,0.5
nominal,13,23,OOR,4,0.0425531914893617,1.0
nominal,13,23,CLOR,10,0.10638297872340426,0.8
nominal,13,23,CWOR,29,0.30851063829787234,0.8
nominal,13,23,SOR,27,0.2872340425531915,0.6
nominal,13,23,POR,24,0.2553191489361702,0.5
degraded_ego,13,23,OOR,3,0.03333333333333333,1.0
degraded_ego,13,23,CLOR,13,0.14444444444444443,0.8
degraded_ego,13,23,CWOR,30,0.3333333333333333,0.8
degraded_ego,13,23,SOR,20,0.2222222222222222,0.6
degraded_ego,13,23,POR,24,0.26666666666666666,0.5
ambiguous_local_context,13,23,OOR,3,0.03125,1.0
ambiguous_local_context,13,23,CLOR,14,0.14583333333333334,0.8
ambiguous_local_context,13,23,CWOR,32,0.3333333333333333,0.8
ambiguous_local_context,13,23,SOR,24,0.25,0.6
ambiguous_local_context,13,23,POR,23,0.23958333333333334,0.5
noisy_untrusted_external,13,23,OOR,3,0.03,1.0
noisy_untrusted_external,13,23,CLOR,12,0.12,0.8
noisy_untrusted_external,13,23,CWOR,35,0.35,0.8
noisy_untrusted_external,13,23,SOR,28,0.28,0.6
noisy_untrusted_external,13,23,POR,22,0.22,0.5
nominal,13,24,OOR,4,0.04081632653061224,1.0
nominal,13,24,CLOR,15,0.15306122448979592,0.8
nominal,13,24,CWOR,30,0.30612244897959184,0.8
nominal,13,24,SOR,23,0.23469387755102042,0.6
nominal,13,24,POR,26,0.2653061224489796,0.5
degraded_ego,13,24,OOR,3,0.03125,1.0
degraded_ego,13,24,CLOR,19,0.19791666666666666,0.8
degraded_ego,13,24,CWOR,30,0.3125,0.8
degraded_ego,13,24,SOR,23,0.23958333333333334,0.6
degraded_ego,13,24,POR,21,0.21875,0.5
ambiguous_local_context,13,24,OOR,3,0.0297029702970297,1.0
ambiguous_local_context,13,24,CLOR,13,0.12871287128712872,0.8
ambiguous_local_context,13,24,CWOR,32,0.31683168316831684,0.8
ambiguous_local_context,13,24,SOR,28,0.27722772277227725,0.6
ambiguous_local_context,13,24,POR,25,0.24752475247524752,0.5
noisy_untrusted_external,13,24,OOR,3,0.034482758620689655,1.0
noisy_untrusted_external,13,24,CLOR,9,0.10344827586206896,0.8
noisy_untrusted_external,13,24,CWOR,29,0.3333333333333333,0.8
noisy_untrusted_external,13,24,SOR,14,0.16091954022988506,0.6
noisy_untrusted_external,13,24,POR,32,0.367816091954023,0.5
nominal,13,25,OOR,3,0.031914893617021274,1.0
nominal,13,25,CLOR,13,0.13829787234042554,0.8
nominal,13,25,CWOR,29,0.30851063829787234,0.8
nominal,13,25,SOR,24,0.2553191489361702,0.6
nominal,13,25,POR,25,0.26595744680851063,0.5
degraded_ego,13,25,OOR,3,0.03125,1.0
degraded_ego,13,25,CLOR,8,0.08333333333333333,0.8
degraded_ego,13,25,CWOR,30,0.3125,0.8
degraded_ego,13,25,SOR,30,0.3125,0.6
degraded_ego,13,25,POR,25,0.2604166666666667,0.5
ambiguous_local_context,13,25,OOR,4,0.038834951456310676,1.0
ambiguous_local_context,13,25,CLOR,18,0.17475728155339806,0.8
ambiguous_local_context,13,25,CWOR,33,0.32038834951456313,0.8
ambiguous_local_context,13,25,SOR,28,0.27184466019417475,0.6
ambiguous_local_context,13,25,POR,20,0.1941747572815534,0.5
noisy_untrusted_external,13,25,OOR,3,0.03571428571428571,1.0
noisy_untrusted_external,13,25,CLOR,10,0.11904761904761904,0.8
noisy_untrusted_external,13,25,CWOR,28,0.3333333333333333,0.8
noisy_untrusted_external,13,25,SOR,21,0.25,0.6
noisy_untrusted_external,13,25,POR,22,0.2619047619047619,0.5
nominal,13,26,OOR,3,0.03333333333333333,1.0
nominal,13,26,CLOR,16,0.17777777777777778,0.8
nominal,13,26,CWOR,32,0.35555555555555557,0.8
nominal,13,26,SOR,19,0.2111111111111111,0.6
nominal,13,26,POR,20,0.2222222222222222,0.5
degraded_ego,13,26,OOR,3,0.031914893617021274,1.0
degraded_ego,13,26,CLOR,12,0.1276595744680851,0.8
degraded_ego,13,26,CWOR,29,0.30851063829787234,0.8
degraded_ego,13,26,SOR,22,0.23404255319148937,0.6
degraded_ego,13,26,POR,28,0.2978723404255319,0.5
ambiguous_local_context,13,26,OOR,4,0.043010752688172046,1.0
ambiguous_local_context,13,26,CLOR,13,0.13978494623655913,0.8
ambiguous_local_context,13,26,CWOR,30,0.3225806451612903,0.8
ambiguous_local_context,13,26,SOR,26,0.27956989247311825,0.6
ambiguous_local_context,13,26,POR,20,0.21505376344086022,0.5
noisy_untrusted_external,13,26,OOR,3,0.030303030303030304,1.0
noisy_untrusted_external,13,26,CLOR,15,0.15151515151515152,0.8
noisy_untrusted_external,13,26,CWOR,33,0.3333333333333333,0.8
noisy_untrusted_external,13,26,SOR,21,0.21212121212121213,0.6
noisy_untrusted_external,13,26,POR,27,0.2727272727272727,0.5
nominal,13,27,OOR,4,0.03669724770642202,1.0
nominal,13,27,CLOR,17,0.1559633027522936,0.8
nominal,13,27,CWOR,34,0.3119266055045872,0.8
nominal,13,27,SOR,34,0.3119266055045872,0.6
nominal,13,27,POR,20,0.1834862385321101,0.5
degraded_ego,13,27,OOR,3,0.034482758620689655,1.0
degraded_ego,13,27,CLOR,13,0.14942528735632185,0.8
degraded_ego,13,27,CWOR,27,0.3103448275862069,0.8
degraded_ego,13,27,SOR,29,0.3333333333333333,0.6
degraded_ego,13,27,POR,15,0.1724137931034483,0.5
ambiguous_local_context,13,27,OOR,3,0.03488372093023256,1.0
ambiguous_local_context,13,27,CLOR,12,0.13953488372093023,0.8
ambiguous_local_context,13,27,CWOR,26,0.3023255813953488,0.8
ambiguous_local_context,13,27,SOR,22,0.2558139534883721,0.6
ambiguous_local_context,13,27,POR,23,0.26744186046511625,0.5
noisy_untrusted_external,13,27,OOR,3,0.030303030303030304,1.0
noisy_untrusted_external,13,27,CLOR,14,0.1414141414141414,0.8
noisy_untrusted_external,13,27,CWOR,30,0.30303030303030304,0.8
noisy_untrusted_external,13,27,SOR,26,0.26262626262626265,0.6
noisy_untrusted_external,13,27,POR,26,0.26262626262626265,0.5
nominal,13,28,OOR,3,0.030612244897959183,1.0
nominal,13,28,CLOR,14,0.14285714285714285,0.8
nominal,13,28,CWOR,30,0.30612244897959184,0.8
nominal,13,28,SOR,31,0.3163265306122449,0.6
nominal,13,28,POR,20,0.20408163265306123,0.5
degraded_ego,13,28,OOR,3,0.028037383177570093,1.0
degraded_ego,13,28,CLOR,11,0.102803738317757,0.8
degraded_ego,13,28,CWOR,30,0.2803738317757009,0.8
degraded_ego,13,28,SOR,26,0.24299065420560748,0.6
degraded_ego,13,28,POR,37,0.34579439252336447,0.5
ambiguous_local_context,13,28,OOR,4,0.0449438202247191,1.0
ambiguous_local_context,13,28,CLOR,14,0.15730337078651685,0.8
ambiguous_local_context,13,28,CWOR,27,0.30337078651685395,0.8
ambiguous_local_context,13,28,SOR,29,0.3258426966292135,0.6
ambiguous_local_context,13,28,POR,15,0.16853932584269662,0.5
noisy_untrusted_external,13,28,OOR,3,0.029411764705882353,1.0
noisy_untrusted_external,13,28,CLOR,12,0.11764705882352941,0.8
noisy_untrusted_external,13,28,CWOR,28,0.27450980392156865,0.8
noisy_untrusted_external,13,28,SOR,30,0.29411764705882354,0.6
noisy_untrusted_external,13,28,POR,29,0.28431372549019607,0.5
nominal,13,29,OOR,4,0.038461538461538464,1.0
nominal,13,29,CLOR,21,0.20192307692307693,0.8
nominal,13,29,CWOR,28,0.2692307692307692,0.8
nominal,13,29,SOR,33,0.3173076923076923,0.6
nominal,13,29,POR,18,0.17307692307692307,0.5
degraded_ego,13,29,OOR,3,0.028846153846153848,1.0
degraded_ego,13,29,CLOR,15,0.14423076923076922,0.8
degraded_ego,13,29,CWOR,34,0.3269230769230769,0.8
degraded_ego,13,29,SOR,27,0.25961538461538464,0.6
degraded_ego,13,29,POR,25,0.2403846153846154,0.5
ambiguous_local_context,13,29,OOR,3,0.030303030303030304,1.0
ambiguous_local_context,13,29,CLOR,14,0.1414141414141414,0.8
ambiguous_local_context,13,29,CWOR,34,0.3434343434343434,0.8
ambiguous_local_context,13,29,SOR,33,0.3333333333333333,0.6
ambiguous_local_context,13,29,POR,15,0.15151515151515152,0.5
noisy_untrusted_external,13,29,OOR,3,0.030303030303030304,1.0
noisy_untrusted_external,13,29,CLOR,15,0.15151515151515152,0.8
noisy_untrusted_external,13,29,CWOR,33,0.3333333333333333,0.8
noisy_untrusted_external,13,29,SOR,24,0.24242424242424243,0.6
noisy_untrusted_external,13,29,POR,24,0.24242424242424243,0.5
nominal,13,30,OOR,3,0.030927835051546393,1.0
nominal,13,30,CLOR,10,0.10309278350515463,0.8
nominal,13,30,CWOR,30,0.30927835051546393,0.8
nominal,13,30,SOR,28,0.28865979381443296,0.6
nominal,13,30,POR,26,0.26804123711340205,0.5
degraded_ego,13,30,OOR,3,0.02727272727272727,1.0
degraded_ego,13,30,CLOR,15,0.13636363636363635,0.8
degraded_ego,13,30,CWOR,29,0.2636363636363636,0.8
degraded_ego,13,30,SOR,36,0.32727272727272727,0.6
degraded_ego,13,30,POR,27,0.24545454545454545,0.5
ambiguous_local_context,13,30,OOR,3,0.031578947368421054,1.0
ambiguous_local_context,13,30,CLOR,10,0.10526315789473684,0.8
ambiguous_local_context,13,30,CWOR,34,0.35789473684210527,0.8
ambiguous_local_context,13,30,SOR,23,0.24210526315789474,0.6
ambiguous_local_context,13,30,POR,25,0.2631578947368421,0.5
noisy_untrusted_external,13,30,OOR,3,0.03125,1.0
noisy_untrusted_external,13,30,CLOR,19,0.19791666666666666,0.8
noisy_untrusted_external,13,30,CWOR,30,0.3125,0.8
noisy_untrusted_external,13,30,SOR,28,0.2916666666666667,0.6
noisy_untrusted_external,13,30,POR,16,0.16666666666666666,0.5
nominal,13,31,OOR,4,0.035398230088495575,1.0
nominal,13,31,CLOR,16,0.1415929203539823,0.8
nominal,13,31,CWOR,30,0.26548672566371684,0.8
nominal,13,31,SOR,34,0.3008849557522124,0.6
nominal,13,31,POR,29,0.25663716814159293,0.5
degraded_ego,13,31,OOR,3,0.030303030303030304,1.0
degraded_ego,13,31,CLOR,21,0.21212121212121213,0.8
degraded_ego,13,31,CWOR,31,0.31313131313131315,0.8
degraded_ego,13,31,SOR,24,0.24242424242424243,0.6
degraded_ego,13,31,POR,20,0.20202020202020202,0.5
ambiguous_local_context,13,31,OOR,4,0.04,1.0
ambiguous_local_context,13,31,CLOR,9,0.09,0.8
ambiguous_local_context,13,31,CWOR,36,0.36,0.8
ambiguous_local_context,13,31,SOR,30,0.3,0.6
ambiguous_local_context,13,31,POR,21,0.21,0.5
noisy_untrusted_external,13,31,OOR,4,0.04040404040404041,1.0
noisy_untrusted_external,13,31,CLOR,18,0.18181818181818182,0.8
noisy_untrusted_external,13,31,CWOR,30,0.30303030303030304,0.8
noisy_untrusted_external,13,31,SOR,25,0.25252525252525254,0.6
noisy_untrusted_external,13,31,POR,22,0.2222222222222222,0.5
nominal,13,32,OOR,3,0.031914893617021274,1.0
nominal,13,32,CLOR,15,0.1595744680851064,0.8
nominal,13,32,CWOR,28,0.2978723404255319,0.8
nominal,13,32,SOR,23,0.24468085106382978,0.6
nominal,13,32,POR,25,0.26595744680851063,0.5
degraded_ego,13,32,OOR,3,0.03,1.0
degraded_ego,13,32,CLOR,7,0.07,0.8
degraded_ego,13,32,CWOR,31,0.31,0.8
degraded_ego,13,32,SOR,34,0.34,0.6
degraded_ego,13,32,POR,25,0.25,0.5
ambiguous_local_context,13,32,OOR,4,0.043478260869565216,1.0
ambiguous_local_context,13,32,CLOR,16,0.17391304347826086,0.8
ambiguous_local_context,13,32,CWOR,28,0.30434782608695654,0.8
ambiguous_local_context,13,32,SOR,22,0.2391304347826087,0.6
ambiguous_local_context,13,32,POR,22,0.2391304347826087,0.5
noisy_untrusted_external,13,32,OOR,3,0.030927835051546393,1.0
noisy_untrusted_external,13,32,CLOR,14,0.14432989690721648,0.8
noisy_untrusted_external,13,32,CWOR,32,0.32989690721649484,0.8
noisy_untrusted_external,13,32,SOR,27,0.27835051546391754,0.6
noisy_untrusted_external,13,32,POR,21,0.21649484536082475,0.5
nominal,13,33,OOR,3,0.02830188679245283,1.0
nominal,13,33,CLOR,12,0.11320754716981132,0.8
nominal,13,33,CWOR,32,0.3018867924528302,0.8
nominal,13,33,SOR,32,0.3018867924528302,0.6
nominal,13,33,POR,27,0.25471698113207547,0.5
degraded_ego,13,33,OOR,3,0.030927835051546393,1.0
degraded_ego,13,33,CLOR,14,0.14432989690721648,0.8
degraded_ego,13,33,CWOR,36,0.3711340206185567,0.8
degraded_ego,13,33,SOR,27,0.27835051546391754,0.6
degraded_ego,13,33,POR,17,0.17525773195876287,0.5
ambiguous_local_context,13,33,OOR,3,0.031578947368421054,1.0
ambiguous_local_context,13,33,CLOR,15,0.15789473684210525,0.8
ambiguous_local_context,13,33,CWOR,30,0.3157894736842105,0.8
ambiguous_local_context,13,33,SOR,26,0.2736842105263158,0.6
ambiguous_local_context,13,33,POR,21,0.22105263157894736,0.5
noisy_untrusted_external,13,33,OOR,3,0.03225806451612903,1.0
noisy_untrusted_external,13,33,CLOR,13,0.13978494623655913,0.8
noisy_untrusted_external,13,33,CWOR,32,0.34408602150537637,0.8
noisy_untrusted_external,13,33,SOR,22,0.23655913978494625,0.6
noisy_untrusted_external,13,33,POR,23,0.24731182795698925,0.5
nominal,13,34,OOR,4,0.04081632653061224,1.0
nominal,13,34,CLOR,14,0.14285714285714285,0.8
nominal,13,34,CWOR,29,0.29591836734693877,0.8
nominal,13,34,SOR,25,0.25510204081632654,0.6
nominal,13,34,POR,26,0.2653061224489796,0.5
degraded_ego,13,34,OOR,3,0.0297029702970297,1.0
degraded_ego,13,34,CLOR,11,0.10891089108910891,0.8
degraded_ego,13,34,CWOR,29,0.2871287128712871,0.8
degraded_ego,13,34,SOR,32,0.31683168316831684,0.6
degraded_ego,13,34,POR,26,0.25742574257425743,0.5
ambiguous_local_context,13,34,OOR,3,0.03225806451612903,1.0
ambiguous_local_context,13,34,CLOR,15,0.16129032258064516,0.8
ambiguous_local_context,13,34,CWOR,26,0.27956989247311825,0.8
ambiguous_local_context,13,34,SOR,31,0.3333333333333333,0.6
ambiguous_local_context,13,34,POR,18,0.1935483870967742,0.5
noisy_untrusted_external,13,34,OOR,3,0.030303030303030304,1.0
noisy_untrusted_external,13,34,CLOR,14,0.1414141414141414,0.8
noisy_untrusted_external,13,34,CWOR,37,0.37373737373737376,0.8
noisy_untrusted_external,13,34,SOR,24,0.24242424242424243,0.6
noisy_untrusted_external,13,34,POR,21,0.21212121212121213,0.5
nominal,13,35,OOR,3,0.0297029702970297,1.0
nominal,13,35,CLOR,11,0.10891089108910891,0.8
nominal,13,35,CWOR,32,0.31683168316831684,0.8
nominal,13,35,SOR,28,0.27722772277227725,0.6
nominal,13,35,POR,27,0.26732673267326734,0.5
degraded_ego,13,35,OOR,4,0.0380952380952381,1.0
degraded_ego,13,35,CLOR,16,0.1523809523809524,0.8
degraded_ego,13,35,CWOR,31,0.29523809523809524,0.8
degraded_ego,13,35,SOR,34,0.3238095238095238,0.6
degraded_ego,13,35,POR,20,0.19047619047619047,0.5
ambiguous_local_context,13,35,OOR,3,0.03225806451612903,1.0
ambiguous_local_context,13,35,CLOR,15,0.16129032258064516,0.8
ambiguous_local_context,13,35,CWOR,33,0.3548387096774194,0.8
ambiguous_local_context,13,35,SOR,19,0.20430107526881722,0.6
ambiguous_local_context,13,35,POR,23,0.24731182795698925,0.5
noisy_untrusted_external,13,35,OOR,3,0.03409090909090909,1.0
noisy_untrusted_external,13,35,CLOR,16,0.18181818181818182,0.8
noisy_untrusted_external,13,35,CWOR,31,0.3522727272727273,0.8
noisy_untrusted_external,13,35,SOR,23,0.26136363636363635,0.6
noisy_untrusted_external,13,35,POR,15,0.17045454545454544,0.5
nominal,13,36,OOR,3,0.029411764705882353,1.0
nominal,13,36,CLOR,17,0.16666666666666666,0.8
nominal,13,36,CWOR,30,0.29411764705882354,0.8
nominal,13,36,SOR,26,0.2549019607843137,0.6
nominal,13,36,POR,26,0.2549019607843137,0.5
degraded_ego,13,36,OOR,4,0.038461538461538464,1.0
degraded_ego,13,36,CLOR,17,0.16346153846153846,0.8
degraded_ego,13,36,CWOR,31,0.2980769230769231,0.8
degraded_ego,13,36,SOR,21,0.20192307692307693,0.6
degraded_ego,13,36,POR,31,0.2980769230769231,0.5
ambiguous_local_context,13,36,OOR,3,0.030927835051546393,1.0
ambiguous_local_context,13,36,CLOR,14,0.14432989690721648,0.8
ambiguous_local_context,13,36,CWOR,29,0.29896907216494845,0.8
ambiguous_local_context,13,36,SOR,23,0.23711340206185566,0.6
ambiguous_local_context,13,36,POR,28,0.28865979381443296,0.5
noisy_untrusted_external,13,36,OOR,3,0.02912621359223301,1.0
noisy_untrusted_external,13,36,CLOR,19,0.18446601941747573,0.8
noisy_untrusted_external,13,36,CWOR,29,0.2815533980582524,0.8
noisy_untrusted_external,13,36,SOR,30,0.2912621359223301,0.6
noisy_untrusted_external,13,36,POR,22,0.21359223300970873,0.5
nominal,13,37,OOR,3,0.03296703296703297,1.0
nominal,13,37,CLOR,15,0.16483516483516483,0.8
nominal,13,37,CWOR,32,0.3516483516483517,0.8
nominal,13,37,SOR,23,0.25274725274725274,0.6
nominal,13,37,POR,18,0.1978021978021978,0.5
degraded_ego,13,37,OOR,3,0.033707865168539325,1.0
degraded_ego,13,37,CLOR,12,0.1348314606741573,0.8
degraded_ego,13,37,CWOR,30,0.33707865168539325,0.8
degraded_ego,13,37,SOR,25,0.2808988764044944,0.6
degraded_ego,13,37,POR,19,0.21348314606741572,0.5
ambiguous_local_context,13,37,OOR,3,0.0375,1.0
ambiguous_local_context,13,37,CLOR,10,0.125,0.8
ambiguous_local_context,13,37,CWOR,31,0.3875,0.8
ambiguous_local_context,13,37,SOR,15,0.1875,0.6
ambiguous_local_context,13,37,POR,21,0.2625,0.5
noisy_untrusted_external,13,37,OOR,3,0.03125,1.0
noisy_untrusted_external,13,37,CLOR,14,0.14583333333333334,0.8
noisy_untrusted_external,13,37,CWOR,32,0.3333333333333333,0.8
noisy_untrusted_external,13,37,SOR,23,0.23958333333333334,0.6
noisy_untrusted_external,13,37,POR,24,0.25,0.5
nominal,13,38,OOR,3,0.03333333333333333,1.0
nominal,13,38,CLOR,12,0.13333333333333333,0.8
nominal,13,38,CWOR,27,0.3,0.8
nominal,13,38,SOR,22,0.24444444444444444,0.6
nominal,13,38,POR,26,0.28888888888888886,0.5
degraded_ego,13,38,OOR,3,0.030612244897959183,1.0
degraded_ego,13,38,CLOR,16,0.16326530612244897,0.8
degraded_ego,13,38,CWOR,32,0.32653061224489793,0.8
degraded_ego,13,38,SOR,27,0.2755102040816326,0.6
degraded_ego,13,38,POR,20,0.20408163265306123,0.5
ambiguous_local_context,13,38,OOR,3,0.030612244897959183,1.0
ambiguous_local_context,13,38,CLOR,15,0.15306122448979592,0.8
ambiguous_local_context,13,38,CWOR,31,0.3163265306122449,0.8
ambiguous_local_context,13,38,SOR,36,0.3673469387755102,0.6
ambiguous_local_context,13,38,POR,13,0.1326530612244898,0.5
noisy_untrusted_external,13,38,OOR,4,0.038461538461538464,1.0
noisy_untrusted_external,13,38,CLOR,14,0.1346153846153846,0.8
noisy_untrusted_external,13,38,CWOR,30,0.28846153846153844,0.8
noisy_untrusted_external,13,38,SOR,30,0.28846153846153844,0.6
noisy_untrusted_external,13,38,POR,26,0.25,0.5
nominal,13,39,OOR,3,0.030303030303030304,1.0
nominal,13,39,CLOR,13,0.13131313131313133,0.8
nominal,13,39,CWOR,32,0.32323232323232326,0.8
nominal,13,39,SOR,24,0.24242424242424243,0.6
nominal,13,39,POR,27,0.2727272727272727,0.5
degraded_ego,13,39,OOR,3,0.03225806451612903,1.0
degraded_ego,13,39,CLOR,14,0.15053763440860216,0.8
degraded_ego,13,39,CWOR,34,0.3655913978494624,0.8
degraded_ego,13,39,SOR,22,0.23655913978494625,0.6
degraded_ego,13,39,POR,20,0.21505376344086022,0.5
ambiguous_local_context,13,39,OOR,5,0.05263157894736842,1.0
ambiguous_local_context,13,39,CLOR,12,0.12631578947368421,0.8
ambiguous_local_context,13,39,CWOR,33,0.3473684210526316,0.8
ambiguous_local_context,13,39,SOR,26,0.2736842105263158,0.6
ambiguous_local_context,13,39,POR,19,0.2,0.5
noisy_untrusted_external,13,39,OOR,3,0.033707865168539325,1.0
noisy_untrusted_external,13,39,CLOR,15,0.16853932584269662,0.8
noisy_untrusted_external,13,39,CWOR,30,0.33707865168539325,0.8
noisy_untrusted_external,13,39,SOR,19,0.21348314606741572,0.6
noisy_untrusted_external,13,39,POR,22,0.24719101123595505,0.5
nominal,13,40,OOR,5,0.06329113924050633,1.0
nominal,13,40,CLOR,13,0.16455696202531644,0.8
nominal,13,40,CWOR,24,0.3037974683544304,0.8
nominal,13,40,SOR,19,0.24050632911392406,0.6
nominal,13,40,POR,18,0.22784810126582278,0.5
degraded_ego,13,40,OOR,4,0.0425531914893617,1.0
degraded_ego,13,40,CLOR,13,0.13829787234042554,0.8
degraded_ego,13,40,CWOR,27,0.2872340425531915,0.8
degraded_ego,13,40,SOR,32,0.3404255319148936,0.6
degraded_ego,13,40,POR,18,0.19148936170212766,0.5
ambiguous_local_context,13,40,OOR,3,0.02912621359223301,1.0
ambiguous_local_context,13,40,CLOR,19,0.18446601941747573,0.8
ambiguous_local_context,13,40,CWOR,26,0.2524271844660194,0.8
ambiguous_local_context,13,40,SOR,25,0.24271844660194175,0.6
ambiguous_local_context,13,40,POR,30,0.2912621359223301,0.5
noisy_untrusted_external,13,40,OOR,3,0.03333333333333333,1.0
noisy_untrusted_external,13,40,CLOR,15,0.16666666666666666,0.8
noisy_untrusted_external,13,40,CWOR,30,0.3333333333333333,0.8
noisy_untrusted_external,13,40,SOR,22,0.24444444444444444,0.6
noisy_untrusted_external,13,40,POR,20,0.2222222222222222,0.5
nominal,13,41,OOR,3,0.030927835051546393,1.0
nominal,13,41,CLOR,9,0.09278350515463918,0.8
nominal,13,41,CWOR,28,0.28865979381443296,0.8
nominal,13,41,SOR,32,0.32989690721649484,0.6
nominal,13,41,POR,25,0.25773195876288657,0.5
degraded_ego,13,41,OOR,3,0.030612244897959183,1.0
degraded_ego,13,41,CLOR,11,0.11224489795918367,0.8
degraded_ego,13,41,CWOR,32,0.32653061224489793,0.8
degraded_ego,13,41,SOR,34,0.3469387755102041,0.6
degraded_ego,13,41,POR,18,0.1836734693877551,0.5
ambiguous_local_context,13,41,OOR,3,0.03225806451612903,1.0
