scenario,previous_context_tuple,next_context_tuple,transition_count,transition_share
noisy_untrusted_external,meeting_room|interacting|high|nominal,office|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|nominal,public_place|interacting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|nominal,transit|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|nominal,transit|resting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|sparse,meeting_room|interacting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|sparse,meeting_room|interacting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|sparse,meeting_room|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|sparse,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|sparse,office|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|sparse,office|focused_work|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|sparse,office|focused_work|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|high|sparse,office|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|degraded,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|degraded,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,home|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,home|resting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,meeting_room|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,meeting_room|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,meeting_room|interacting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,office|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,office|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|nominal,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|low|sparse,meeting_room|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|degraded,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|degraded,office|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|degraded,office|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|degraded,office|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,home|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,home|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,home|resting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,meeting_room|interacting|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,meeting_room|interacting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,meeting_room|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,meeting_room|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,meeting_room|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,meeting_room|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,office|interacting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,office|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,office|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,public_place|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,public_place|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,public_place|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,public_place|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,public_place|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,transit|commuting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|nominal,transit|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|sparse,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|interacting|medium|sparse,office|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|resting|high|degraded,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|resting|high|nominal,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|degraded,office|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|nominal,meeting_room|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|nominal,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|nominal,meeting_room|waiting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|nominal,meeting_room|waiting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|nominal,office|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|nominal,office|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|nominal,office|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|high|sparse,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|low|nominal,meeting_room|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|low|nominal,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|low|nominal,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,meeting_room|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,office|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,office|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,office|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,public_place|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,meeting_room|waiting|medium|nominal,transit|commuting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|high|degraded,meeting_room|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|high|degraded,office|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|high|nominal,office|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|high|sparse,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|low|nominal,home|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|low|nominal,office|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|low|nominal,office|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|low|nominal,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|low|nominal,office|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,home|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,office|commuting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,office|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,office|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,office|interacting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,office|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|nominal,transit|commuting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|sparse,meeting_room|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|sparse,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|sparse,office|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|commuting|medium|sparse,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,home|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,meeting_room|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,meeting_room|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,office|focused_work|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,office|focused_work|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,office|focused_work|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,office|interacting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,office|interacting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,public_place|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,public_place|waiting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|degraded,transit|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,home|waiting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,meeting_room|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,office|focused_work|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,office|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,public_place|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,transit|commuting|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|nominal,transit|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|sparse,meeting_room|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|sparse,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|sparse,office|focused_work|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|sparse,office|focused_work|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|sparse,office|focused_work|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|sparse,office|interacting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|high|sparse,office|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,home|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,meeting_room|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,meeting_room|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,meeting_room|interacting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,meeting_room|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,office|focused_work|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,office|focused_work|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,office|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,office|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,office|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,public_place|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,public_place|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|degraded,transit|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,home|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,home|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,home|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,meeting_room|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,meeting_room|focused_work|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,meeting_room|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,meeting_room|interacting|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,meeting_room|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,office|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,office|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,office|interacting|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,office|interacting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,office|resting|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,office|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,public_place|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,public_place|focused_work|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,public_place|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|nominal,transit|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|sparse,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|low|sparse,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|degraded,meeting_room|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|degraded,meeting_room|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|degraded,office|focused_work|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|degraded,office|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|degraded,public_place|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|degraded,public_place|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|degraded,transit|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|degraded,transit|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,home|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,home|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,home|focused_work|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,home|resting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,home|resting|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,home|resting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,home|waiting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,home|waiting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,meeting_room|interacting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,office|interacting|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,office|interacting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,office|resting|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,office|waiting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,office|waiting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,public_place|commuting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,public_place|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,public_place|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,public_place|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,transit|commuting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,transit|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|nominal,transit|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|sparse,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|sparse,meeting_room|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|sparse,meeting_room|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|sparse,meeting_room|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|sparse,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|sparse,office|focused_work|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|sparse,office|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|focused_work|medium|sparse,transit|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|degraded,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|degraded,office|interacting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|degraded,public_place|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|degraded,transit|commuting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,home|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,meeting_room|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,meeting_room|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,meeting_room|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,meeting_room|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,office|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,office|focused_work|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,office|interacting|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,office|interacting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,office|resting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,office|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,office|waiting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,public_place|commuting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,public_place|waiting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,transit|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|nominal,transit|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|sparse,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|high|sparse,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|degraded,meeting_room|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|degraded,office|focused_work|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|degraded,office|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,home|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,meeting_room|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,office|focused_work|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,office|interacting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,public_place|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,public_place|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,transit|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,transit|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|low|nominal,transit|waiting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|degraded,meeting_room|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|degraded,meeting_room|waiting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|degraded,office|focused_work|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|degraded,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|degraded,office|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|degraded,office|resting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|degraded,office|waiting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,home|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,meeting_room|interacting|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,meeting_room|interacting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,office|commuting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,office|focused_work|medium|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,office|interacting|high|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,office|interacting|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,office|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,office|waiting|low|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,public_place|commuting|medium|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,public_place|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,public_place|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,transit|commuting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,transit|commuting|low|sparse,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,transit|resting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,transit|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|nominal,transit|waiting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|sparse,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|sparse,office|interacting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|interacting|medium|sparse,office|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|high|degraded,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|high|degraded,office|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|high|nominal,office|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|resting|high|nominal,office|interacting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|high|nominal,office|interacting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|high|nominal,office|resting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|high|sparse,office|resting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|degraded,meeting_room|interacting|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|degraded,office|focused_work|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|degraded,office|resting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|degraded,office|resting|low|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|nominal,home|resting|medium|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|nominal,meeting_room|resting|high|nominal,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|nominal,office|focused_work|high|degraded,2,0.00017021276595744682
noisy_untrusted_external,office|resting|low|nominal,office|focused_work|medium|degraded,2,0.00017021276595744682
