scenario,policy,policy_label,seed,episode,overall_context_accuracy
ambiguous_local_context,opportunistic_all,Opportunistic all,13,27,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,28,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,13,29,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,30,0.5833333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,31,0.6458333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,32,0.6458333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,33,0.9166666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,13,34,0.8958333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,35,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,13,36,0.8958333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,37,0.8541666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,13,38,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,13,39,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,13,40,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,13,41,0.7291666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,13,42,0.875
ambiguous_local_context,opportunistic_all,Opportunistic all,13,43,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,13,44,0.7083333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,45,0.8541666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,13,46,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,13,47,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,48,0.6458333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,13,49,0.9791666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,0,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,1,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,17,2,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,3,0.8958333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,4,0.8541666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,5,0.7291666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,6,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,7,0.9375
ambiguous_local_context,opportunistic_all,Opportunistic all,17,8,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,17,9,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,17,10,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,11,0.5625
ambiguous_local_context,opportunistic_all,Opportunistic all,17,12,0.7083333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,13,0.8541666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,14,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,17,15,0.5416666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,16,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,17,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,18,0.6875
ambiguous_local_context,opportunistic_all,Opportunistic all,17,19,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,17,20,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,21,0.6458333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,22,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,17,23,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,24,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,17,25,0.6041666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,26,0.9791666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,27,0.8958333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,28,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,29,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,30,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,17,31,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,32,0.6875
ambiguous_local_context,opportunistic_all,Opportunistic all,17,33,0.6458333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,34,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,17,35,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,36,0.7083333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,37,0.6875
ambiguous_local_context,opportunistic_all,Opportunistic all,17,38,0.7291666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,39,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,17,40,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,41,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,42,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,43,0.7083333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,44,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,17,45,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,17,46,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,47,0.9166666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,17,48,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,17,49,0.7291666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,0,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,19,1,0.5833333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,2,0.5416666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,3,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,19,4,0.5416666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,5,0.5833333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,6,0.6458333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,7,0.875
ambiguous_local_context,opportunistic_all,Opportunistic all,19,8,0.875
ambiguous_local_context,opportunistic_all,Opportunistic all,19,9,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,19,10,0.8541666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,11,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,12,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,19,13,0.5416666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,14,0.6875
ambiguous_local_context,opportunistic_all,Opportunistic all,19,15,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,19,16,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,19,17,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,18,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,19,19,0.6875
ambiguous_local_context,opportunistic_all,Opportunistic all,19,20,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,21,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,19,22,0.5833333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,23,0.8541666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,24,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,25,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,19,26,0.4791666666666667
ambiguous_local_context,opportunistic_all,Opportunistic all,19,27,0.5625
ambiguous_local_context,opportunistic_all,Opportunistic all,19,28,0.7708333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,29,0.875
ambiguous_local_context,opportunistic_all,Opportunistic all,19,30,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,19,31,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,19,32,0.6666666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,33,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,34,0.6666666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,35,0.625
ambiguous_local_context,opportunistic_all,Opportunistic all,19,36,0.7916666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,37,0.6666666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,38,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,19,39,0.7291666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,40,0.7291666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,41,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,19,42,0.75
ambiguous_local_context,opportunistic_all,Opportunistic all,19,43,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,19,44,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,45,0.8333333333333334
ambiguous_local_context,opportunistic_all,Opportunistic all,19,46,0.8125
ambiguous_local_context,opportunistic_all,Opportunistic all,19,47,0.7291666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,48,0.6041666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,19,49,0.7916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,0,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,7,1,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,2,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,3,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,4,0.020833333333333332
ambiguous_local_context,siot_aware,SIoT-aware,7,5,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,7,6,0.2708333333333333
ambiguous_local_context,siot_aware,SIoT-aware,7,7,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,8,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,7,9,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,7,10,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,11,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,7,12,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,7,13,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,7,14,0.041666666666666664
ambiguous_local_context,siot_aware,SIoT-aware,7,15,0.22916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,16,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,7,17,0.22916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,18,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,7,19,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,7,20,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,21,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,22,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,7,23,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,7,24,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,7,25,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,7,26,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,27,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,7,28,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,7,29,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,7,30,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,31,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,32,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,33,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,34,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,7,35,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,36,0.22916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,37,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,38,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,7,39,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,40,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,7,41,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,7,42,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,7,43,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,44,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,7,45,0.125
ambiguous_local_context,siot_aware,SIoT-aware,7,46,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,47,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,7,48,0.22916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,7,49,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,11,0,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,1,0.125
ambiguous_local_context,siot_aware,SIoT-aware,11,2,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,11,3,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,11,4,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,5,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,6,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,11,7,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,11,8,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,11,9,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,10,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,11,11,0.125
ambiguous_local_context,siot_aware,SIoT-aware,11,12,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,11,13,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,14,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,15,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,16,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,17,0.125
ambiguous_local_context,siot_aware,SIoT-aware,11,18,0.041666666666666664
ambiguous_local_context,siot_aware,SIoT-aware,11,19,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,20,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,21,0.125
ambiguous_local_context,siot_aware,SIoT-aware,11,22,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,11,23,0.125
ambiguous_local_context,siot_aware,SIoT-aware,11,24,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,11,25,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,11,26,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,11,27,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,11,28,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,11,29,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,11,30,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,11,31,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,11,32,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,11,33,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,34,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,35,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,36,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,11,37,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,11,38,0.041666666666666664
ambiguous_local_context,siot_aware,SIoT-aware,11,39,0.020833333333333332
ambiguous_local_context,siot_aware,SIoT-aware,11,40,0.125
ambiguous_local_context,siot_aware,SIoT-aware,11,41,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,42,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,11,43,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,44,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,11,45,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,46,0.125
ambiguous_local_context,siot_aware,SIoT-aware,11,47,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,11,48,0.125
ambiguous_local_context,siot_aware,SIoT-aware,11,49,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,13,0,0.041666666666666664
ambiguous_local_context,siot_aware,SIoT-aware,13,1,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,2,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,13,3,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,13,4,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,5,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,6,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,13,7,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,13,8,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,13,9,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,10,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,11,0.125
ambiguous_local_context,siot_aware,SIoT-aware,13,12,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,13,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,14,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,15,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,13,16,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,13,17,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,13,18,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,19,0.125
ambiguous_local_context,siot_aware,SIoT-aware,13,20,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,13,21,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,22,0.125
ambiguous_local_context,siot_aware,SIoT-aware,13,23,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,13,24,0.125
ambiguous_local_context,siot_aware,SIoT-aware,13,25,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,26,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,13,27,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,13,28,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,13,29,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,30,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,31,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,13,32,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,13,33,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,34,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,13,35,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,13,36,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,13,37,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,13,38,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,39,0.125
ambiguous_local_context,siot_aware,SIoT-aware,13,40,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,13,41,0.125
ambiguous_local_context,siot_aware,SIoT-aware,13,42,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,13,43,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,44,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,13,45,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,13,46,0.125
ambiguous_local_context,siot_aware,SIoT-aware,13,47,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,13,48,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,13,49,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,0,0.020833333333333332
ambiguous_local_context,siot_aware,SIoT-aware,17,1,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,2,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,3,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,17,4,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,17,5,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,17,6,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,7,0.3958333333333333
ambiguous_local_context,siot_aware,SIoT-aware,17,8,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,9,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,10,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,17,11,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,17,12,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,13,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,17,14,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,15,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,16,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,17,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,18,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,19,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,20,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,21,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,17,22,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,17,23,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,24,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,17,25,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,17,26,0.22916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,17,27,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,17,28,0.041666666666666664
ambiguous_local_context,siot_aware,SIoT-aware,17,29,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,30,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,17,31,0.25
ambiguous_local_context,siot_aware,SIoT-aware,17,32,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,33,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,17,34,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,17,35,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,36,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,37,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,17,38,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,39,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,17,40,0.22916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,17,41,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,17,42,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,43,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,44,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,17,45,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,46,0.125
ambiguous_local_context,siot_aware,SIoT-aware,17,47,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,17,48,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,17,49,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,19,0,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,1,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,2,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,19,3,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,19,4,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,19,5,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,19,6,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,19,7,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,19,8,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,19,9,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,19,10,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,19,11,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,19,12,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,19,13,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,19,14,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,15,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,16,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,19,17,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,19,18,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,19,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,19,20,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,19,21,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,19,22,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,23,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,19,24,0.22916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,19,25,0.20833333333333334
ambiguous_local_context,siot_aware,SIoT-aware,19,26,0.041666666666666664
ambiguous_local_context,siot_aware,SIoT-aware,19,27,0.0625
ambiguous_local_context,siot_aware,SIoT-aware,19,28,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,19,29,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,19,30,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,19,31,0.22916666666666666
ambiguous_local_context,siot_aware,SIoT-aware,19,32,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,19,33,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,34,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,35,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,36,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,19,37,0.14583333333333334
ambiguous_local_context,siot_aware,SIoT-aware,19,38,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,19,39,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,40,0.041666666666666664
ambiguous_local_context,siot_aware,SIoT-aware,19,41,0.125
ambiguous_local_context,siot_aware,SIoT-aware,19,42,0.16666666666666666
ambiguous_local_context,siot_aware,SIoT-aware,19,43,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,19,44,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,19,45,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,19,46,0.1875
ambiguous_local_context,siot_aware,SIoT-aware,19,47,0.08333333333333333
ambiguous_local_context,siot_aware,SIoT-aware,19,48,0.10416666666666667
ambiguous_local_context,siot_aware,SIoT-aware,19,49,0.22916666666666666
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,0,0.08333333333333333
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,1,0.125
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,2,0.16666666666666666
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,3,0.16666666666666666
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,4,0.0
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,5,0.125
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,6,0.20833333333333334
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,7,0.14583333333333334
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,8,0.20833333333333334
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,9,0.0625
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,10,0.125
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,7,11,0.14583333333333334
