scenario,policy,policy_label,discovery_mode,episode,place,activity,env_load,resource_state,mean_variable_accuracy,overall_context_accuracy,nodes_visited,visited_node_count,traversed_edge_count,scored_candidate_count,candidate_variable_coverage_count,all_variables_covered_by_candidates,recruited_variable_coverage_count,all_variables_covered_by_recruited_sources,discovered_candidate_count,selected_source_count,estimated_latency,privacy_exposure_cost,discovery_cost,recruitment_cost,selection_cost,total_operational_cost,ego_missing_rate,convergence_time,adaptive_activation_rate,seed,macro_f1_place,macro_f1_activity,macro_f1_env_load,macro_f1_resource_state
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,10,0.4583333333333333,0.5625,0.6875,0.7083333333333334,0.6041666666666666,0.125,9.0,9.0,38.479166666666664,8.0,4.0,1.0,3.2083333333333335,0.20833333333333334,8.0,3.4166666666666665,0.5685342572135687,1.1013185943737138,55.83020833333333,4.941992691591497,8.0,61.57220102492483,0.3072916666666667,4.871794871794871,0.20833333333333334,7,0.4618599791013584,0.5834577660664617,0.6866446725317692,0.6860818713450293
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,11,0.5208333333333334,0.5625,0.5625,0.6666666666666666,0.578125,0.14583333333333334,9.0,9.0,34.0,8.0,4.0,1.0,3.1458333333333335,0.14583333333333334,8.0,3.2916666666666665,0.6927322245318196,1.0645649870581306,51.4,4.888616100580296,8.0,57.0886161005803,0.22395833333333334,6.542857142857143,0.14583333333333334,7,0.4503549581348443,0.5374975901291691,0.4967320261437908,0.5758841548315232
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,12,0.4791666666666667,0.5625,0.75,0.6875,0.6197916666666666,0.14583333333333334,9.0,9.0,33.083333333333336,8.0,4.0,1.0,3.2708333333333335,0.2708333333333333,8.0,3.5416666666666665,0.45313420651388064,1.1038471812812138,51.270833333333336,4.945999502500638,8.0,57.01683283583397,0.23958333333333334,5.341463414634147,0.2708333333333333,7,0.468943399222037,0.5727272727272728,0.7418803418803419,0.5589383294301328
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,13,0.4375,0.6458333333333334,0.625,0.7708333333333334,0.6197916666666666,0.14583333333333334,9.0,9.0,35.0,8.0,4.0,1.0,3.2291666666666665,0.22916666666666666,8.0,3.4583333333333335,0.5907680646407961,1.1720193728381674,50.949999999999996,5.066785848492098,8.0,56.816785848492096,0.22916666666666666,4.476190476190476,0.22916666666666666,7,0.4343196672608437,0.6402688172043011,0.6176928808507754,0.6821374703727644
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,14,0.5208333333333334,0.5,0.6875,0.5833333333333334,0.5729166666666666,0.041666666666666664,9.0,9.0,34.333333333333336,8.0,4.0,1.0,2.3333333333333335,0.0,8.0,3.6666666666666665,0.5742394125956477,1.1057218374279183,52.083333333333336,5.248324871275571,8.0,58.1316582046089,0.328125,10.8,0.3333333333333333,7,0.5163478260869565,0.4981818181818182,0.6638601334253508,0.5121168923734855
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,15,0.5208333333333334,0.7291666666666666,0.7916666666666666,0.7083333333333334,0.6875,0.22916666666666666,9.0,9.0,36.0,8.0,4.0,1.0,3.25,0.25,8.0,3.5,0.6407563874297324,1.1772947105742022,52.100000000000016,5.175122804915337,8.0,58.075122804915345,0.2708333333333333,3.054054054054054,0.25,7,0.5054754533392304,0.7458058608058608,0.7608685608685608,0.6653660349312522
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,16,0.5,0.4791666666666667,0.5833333333333334,0.7916666666666666,0.5885416666666666,0.10416666666666667,18.854166666666668,18.854166666666668,37.8125,12.458333333333334,3.0,0.0,2.2291666666666665,0.0,12.458333333333334,2.4583333333333335,0.53498839279748,0.7323708915404462,66.28020833333333,3.4942980620522426,12.458333333333334,71.02033972871892,0.265625,6.72093023255814,0.22916666666666666,7,0.33209182122225606,0.3647619047619048,0.5729526923641242,0.7206349206349206
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,17,0.4791666666666667,0.7291666666666666,0.7083333333333334,0.6666666666666666,0.6458333333333334,0.22916666666666666,9.0,9.0,34.625,8.0,4.0,1.0,3.2083333333333335,0.20833333333333334,8.0,3.4166666666666665,0.5981436652144493,1.04863126882351,50.902083333333344,4.923541420280088,8.0,56.62562475361343,0.265625,2.45,0.20833333333333334,7,0.37047619047619046,0.7057315233785821,0.6785714285714285,0.5901751505199782
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,18,0.5833333333333334,0.6666666666666666,0.6875,0.5625,0.625,0.1875,9.0,9.0,35.583333333333336,8.0,4.0,1.0,3.1666666666666665,0.16666666666666666,8.0,3.3333333333333335,0.6954295242717127,1.0529895148712343,53.270833333333336,4.941172304590675,8.0,59.012005637924005,0.21354166666666666,2.8095238095238093,0.16666666666666666,7,0.5302852049910873,0.650879917184265,0.6863247863247862,0.3946682946682946
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,19,0.5416666666666666,0.5,0.6458333333333334,0.8125,0.625,0.10416666666666667,9.0,9.0,37.5,8.0,4.0,1.0,3.1666666666666665,0.16666666666666666,8.0,3.3333333333333335,0.6187401919503106,0.9865713826535121,54.841666666666676,4.815297469381875,8.0,60.45696413604855,0.25,7.575757575757576,0.16666666666666666,7,0.5523636363636364,0.4744134897360704,0.6444741532976828,0.7560868980360507
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,20,0.4375,0.5833333333333334,0.75,0.7291666666666666,0.625,0.125,9.0,9.0,33.0,8.0,4.0,1.0,3.3125,0.3125,8.0,3.625,0.7823251559669836,1.081784750792492,48.949999999999996,5.434397008337186,8.0,55.18439700833718,0.2760416666666667,5.564102564102564,0.3125,7,0.4222222222222222,0.6088888888888888,0.7459165154264973,0.6549470362857787
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,21,0.5208333333333334,0.5416666666666666,0.6875,0.75,0.625,0.16666666666666666,9.0,9.0,30.5625,8.0,4.0,1.0,3.2708333333333335,0.2708333333333333,8.0,3.5416666666666665,0.6365692679071817,1.032987758257546,45.74895833333335,5.115976969624262,8.0,51.664935302957595,0.2760416666666667,3.5,0.2708333333333333,7,0.4507936507936508,0.5484848484848485,0.6818109357564164,0.7036789297658862
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,22,0.4166666666666667,0.5625,0.6875,0.7708333333333334,0.609375,0.10416666666666667,9.0,9.0,32.0,8.0,4.0,1.0,3.2291666666666665,0.22916666666666666,8.0,2.6875,0.5601283395613647,0.7673945132444985,47.400000000000006,3.818700720479154,8.0,52.01870072047916,0.25,6.2444444444444445,0.22916666666666666,7,0.30627821790612486,0.49138861138861134,0.6765224843718491,0.7147550776583035
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,23,0.5625,0.5416666666666666,0.625,0.6666666666666666,0.5989583333333334,0.08333333333333333,9.0,9.0,34.0,8.0,4.0,1.0,3.375,0.375,8.0,3.75,0.6391008633417951,1.1171624135690321,49.900000000000006,5.436946978466277,8.0,56.136946978466284,0.3229166666666667,4.64,0.375,7,0.4865812550023076,0.5329122490412812,0.6166785275279808,0.6210526315789474
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,24,0.4375,0.5625,0.625,0.7083333333333334,0.5833333333333334,0.08333333333333333,9.0,9.0,34.0,8.0,4.0,1.0,3.2291666666666665,0.22916666666666666,8.0,2.6875,0.46095036375516646,0.6772651717004284,50.4,3.688575626921759,8.0,54.88857562692176,0.24479166666666666,13.926829268292684,0.22916666666666666,7,0.38396536796536795,0.556974358974359,0.625,0.6536689117334279
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,25,0.6041666666666666,0.5208333333333334,0.6041666666666666,0.6666666666666666,0.5989583333333334,0.14583333333333334,9.0,9.0,33.0,8.0,4.0,1.0,3.2916666666666665,0.2916666666666667,8.0,3.5833333333333335,0.6021355210864443,1.1405015055338348,50.150000000000006,5.210852988314141,8.0,56.16085298831414,0.296875,5.341463414634147,0.2916666666666667,7,0.5754742547425474,0.4945454545454545,0.5931495405179615,0.5813492063492064
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,26,0.5625,0.5,0.6458333333333334,0.875,0.6458333333333334,0.16666666666666666,9.0,9.0,36.8125,8.0,4.0,1.0,3.2708333333333335,0.2708333333333333,8.0,3.5416666666666665,0.5930686323019917,1.1164583725930004,55.432291666666664,5.133516547769751,8.0,61.36580821443641,0.265625,4.333333333333333,0.2708333333333333,7,0.5140740740740741,0.4921829151240916,0.6354566902595215,0.84375
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,27,0.4583333333333333,0.6041666666666666,0.6458333333333334,0.7291666666666666,0.609375,0.14583333333333334,9.0,9.0,34.0,8.0,4.0,1.0,3.2708333333333335,0.2708333333333333,8.0,3.5416666666666665,0.6537730320868511,1.1391918976419628,48.699999999999996,5.209755373168272,8.0,54.709755373168285,0.2552083333333333,4.5,0.2708333333333333,7,0.43652479944040046,0.5997868797868798,0.6186868686868687,0.5923611111111111
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,28,0.4791666666666667,0.3541666666666667,0.6875,0.6458333333333334,0.5416666666666666,0.0625,9.0,9.0,33.8125,8.0,4.0,1.0,3.2708333333333335,0.2708333333333333,8.0,3.5416666666666665,0.5355522084539074,1.1299455344986127,49.544791666666676,5.07223813874566,8.0,55.417029805412334,0.296875,7.5777777777777775,0.2708333333333333,7,0.5133857413933315,0.3453524253524253,0.6897435897435896,0.6097386322950232
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,29,0.3958333333333333,0.5,0.5833333333333334,0.7291666666666666,0.5520833333333334,0.0625,9.0,9.0,32.125,8.0,4.0,1.0,2.4166666666666665,0.20833333333333334,8.0,3.2083333333333335,0.5812877576037961,1.1470146193545754,50.75208333333333,4.731174388132648,8.0,56.283257721465986,0.28125,8.069767441860465,0.20833333333333334,7,0.3857431457431457,0.49810189810189803,0.5678981106612686,0.6301003344481606
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,30,0.2708333333333333,0.5416666666666666,0.7083333333333334,0.7708333333333334,0.5729166666666666,0.125,9.0,9.0,33.0,8.0,4.0,1.0,2.7083333333333335,0.3541666666666667,8.0,3.7083333333333335,0.5380847678049357,1.0594893070140088,49.35,5.216254614184876,8.0,55.36625461418487,0.34375,6.25,0.3541666666666667,7,0.3127666018192333,0.45003003003003006,0.6840756451042772,0.7508967223252938
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,31,0.4375,0.7708333333333334,0.6041666666666666,0.6041666666666666,0.6041666666666666,0.16666666666666666,9.0,9.0,34.5,8.0,4.0,1.0,2.5,0.25,8.0,3.25,0.6669311728037611,1.0656633006284955,51.425000000000004,4.810745548238398,8.0,57.0357455482384,0.2552083333333333,1.8333333333333333,0.25,7,0.3939943957335261,0.7812617500773422,0.5442021636240703,0.5342902711323764
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,32,0.3958333333333333,0.5833333333333334,0.7291666666666666,0.6041666666666666,0.578125,0.125,9.0,9.0,33.0,8.0,4.0,1.0,3.3333333333333335,0.3333333333333333,8.0,3.6666666666666665,0.6875087055936473,1.0995985896848552,48.05000000000001,5.390492751344586,8.0,54.24049275134459,0.3229166666666667,6.177777777777778,0.3333333333333333,7,0.3859007659007659,0.6340379296160229,0.7055407528865204,0.5810429880197322
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,33,0.3958333333333333,0.4791666666666667,0.5625,0.5833333333333334,0.5052083333333334,0.125,9.0,9.0,30.0,8.0,4.0,1.0,2.375,0.1875,8.0,3.375,0.6164067729137827,0.9329384101701993,45.00000000000001,4.8106528730034785,8.0,50.61065287300348,0.22916666666666666,3.176470588235294,0.1875,7,0.42051282051282046,0.49423751686909584,0.5627705627705629,0.5006698331506515
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,34,0.5625,0.6041666666666666,0.7291666666666666,0.625,0.6302083333333334,0.10416666666666667,9.0,9.0,37.0,8.0,4.0,1.0,3.25,0.25,8.0,3.5,0.4110937471599379,1.1306197631281762,55.34999999999999,4.868310104296595,8.0,61.018310104296575,0.25,4.678571428571429,0.25,7,0.5332775919732441,0.6043809523809524,0.7108838991357035,0.44715007215007213
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,35,0.6041666666666666,0.6666666666666666,0.625,0.6041666666666666,0.625,0.16666666666666666,9.0,9.0,31.0,8.0,4.0,1.0,3.1875,0.1875,8.0,3.375,0.606213587715058,1.1563909154397471,45.550000000000004,4.969003707306556,8.0,51.319003707306564,0.23958333333333334,2.6857142857142855,0.1875,7,0.5256863506863507,0.6517402597402596,0.6185691573926868,0.5389527458492976
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,36,0.6875,0.5833333333333334,0.6458333333333334,0.7916666666666666,0.6770833333333334,0.22916666666666666,9.0,9.0,34.0,8.0,4.0,1.0,3.25,0.25,8.0,3.5,0.64860957037831,1.0724789016786935,50.400000000000006,5.119922470083814,8.0,56.31992247008382,0.25,3.2666666666666666,0.25,7,0.6008939974457216,0.5696419437340154,0.6384615384615385,0.7296037296037295
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,37,0.4375,0.4375,0.8333333333333334,0.7083333333333334,0.6041666666666666,0.125,9.0,9.0,39.0,8.0,4.0,1.0,3.2708333333333335,0.2708333333333333,8.0,3.5416666666666665,0.6358107987881452,1.0363385979505542,55.85,5.119876175663186,8.0,61.76987617566317,0.2552083333333333,3.15625,0.2708333333333333,7,0.41092058955836047,0.4099861739567622,0.8243858253799928,0.6367521367521367
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,38,0.5208333333333334,0.5625,0.6666666666666666,0.6666666666666666,0.6041666666666666,0.1875,9.0,9.0,31.270833333333332,8.0,4.0,1.0,3.2708333333333335,0.2708333333333333,8.0,3.5416666666666665,0.5680523368768524,1.0819520843761974,45.734375,5.068321631326836,8.0,51.602696631326836,0.2760416666666667,3.3333333333333335,0.2708333333333333,7,0.48450592544710186,0.46056902424363855,0.6516707524459463,0.6172839506172839
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,39,0.4791666666666667,0.4166666666666667,0.7291666666666666,0.6666666666666666,0.5729166666666666,0.125,9.0,9.0,32.458333333333336,8.0,4.0,1.0,3.2083333333333335,0.20833333333333334,8.0,3.4166666666666665,0.541080436991884,1.1111999820413254,47.5,4.915754991424735,8.0,53.21575499142474,0.265625,4.214285714285714,0.20833333333333334,7,0.4745862499985439,0.431965367965368,0.7227382180942552,0.5304834054834054
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,40,0.5833333333333334,0.3541666666666667,0.5833333333333334,0.6041666666666666,0.53125,0.10416666666666667,9.0,9.0,33.75,8.0,4.0,1.0,3.25,0.25,8.0,2.75,0.5027498000654264,0.8913137747111141,52.8375,3.9319494714193954,8.0,57.5694494714194,0.328125,10.021739130434783,0.25,7,0.5914786967418546,0.3765055227186164,0.5482713188860115,0.5626161278335192
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,41,0.4166666666666667,0.5416666666666666,0.6875,0.5625,0.5520833333333334,0.10416666666666667,9.0,9.0,35.0,8.0,4.0,1.0,3.375,0.375,8.0,3.75,0.6621325299546094,1.0469100933820814,50.85,5.429585698159492,8.0,57.07958569815949,0.3489583333333333,7.295454545454546,0.375,7,0.36432257113371663,0.5947956577266922,0.687352790578597,0.49096459096459083
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,42,0.5208333333333334,0.5833333333333334,0.6458333333333334,0.7708333333333334,0.6302083333333334,0.1875,9.0,9.0,34.333333333333336,8.0,4.0,1.0,3.1666666666666665,0.16666666666666666,8.0,3.3333333333333335,0.6622258795921266,1.0259175017880005,51.616666666666674,4.885881293470863,8.0,57.30254796013753,0.234375,3.422222222222222,0.16666666666666666,7,0.4560189810189811,0.5593036354326676,0.6247435897435897,0.6575543335951819
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,43,0.4791666666666667,0.4166666666666667,0.5,0.7916666666666666,0.546875,0.125,9.0,9.0,38.0,8.0,4.0,1.0,3.25,0.25,8.0,3.5,0.5809399176768846,1.1149679354646391,55.699999999999996,5.054200892273969,8.0,61.55420089227397,0.2552083333333333,4.818181818181818,0.25,7,0.4245196456961162,0.4112155388471178,0.49869281045751634,0.699083529719822
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,44,0.5,0.5416666666666666,0.625,0.75,0.6041666666666666,0.14583333333333334,9.0,9.0,32.0,8.0,4.0,1.0,3.2916666666666665,0.2916666666666667,8.0,2.875,0.7138872254794496,0.7929831478454531,49.5,4.2417869785768945,8.0,54.54178697857689,0.2916666666666667,9.30952380952381,0.2916666666666667,7,0.45477582846003894,0.537,0.6003552003552004,0.6830206830206831
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,45,0.5416666666666666,0.5208333333333334,0.6666666666666666,0.75,0.6197916666666666,0.125,9.0,9.0,32.6875,8.0,4.0,1.0,3.2291666666666665,0.22916666666666666,8.0,3.4583333333333335,0.4813886750357106,1.1357568482621314,49.54270833333334,4.897979784687416,8.0,55.240688118020756,0.24479166666666666,4.454545454545454,0.22916666666666666,7,0.5569565217391304,0.5438383838383839,0.6656746031746031,0.7124871001031993
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,46,0.5208333333333334,0.4791666666666667,0.6041666666666666,0.75,0.5885416666666666,0.16666666666666666,9.0,9.0,32.0,8.0,4.0,1.0,2.2708333333333335,0.0,8.0,3.2708333333333335,0.45619476316971896,1.1677368123722298,48.50000000000001,4.67690188103727,8.0,53.97690188103727,0.24479166666666666,3.975,0.2708333333333333,7,0.3698168498168498,0.4237979797979798,0.6008905457181318,0.6357498223169865
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,47,0.4375,0.8333333333333334,0.7291666666666666,0.7083333333333334,0.6770833333333334,0.1875,9.0,9.0,30.0,8.0,4.0,1.0,3.3333333333333335,0.3333333333333333,8.0,3.6666666666666665,0.6141707977112414,1.1695583045071885,45.800000000000004,5.350547385415864,8.0,51.95054738541586,0.296875,2.4594594594594597,0.3333333333333333,7,0.38121566542619173,0.8240350877192982,0.7042353358142831,0.6052902510493386
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,48,0.6041666666666666,0.6666666666666666,0.7916666666666666,0.7291666666666666,0.6979166666666666,0.22916666666666666,9.0,9.0,32.979166666666664,8.0,4.0,1.0,3.2291666666666665,0.22916666666666666,8.0,3.2291666666666665,0.44842840514280563,1.290965654842708,50.98854166666667,4.700318203320687,8.0,56.488859869987344,0.234375,2.5476190476190474,0.22916666666666666,7,0.5161019536019537,0.6832839674944938,0.784760042824559,0.6437878787878789
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,49,0.6041666666666666,0.625,0.6041666666666666,0.6875,0.6302083333333334,0.16666666666666666,9.0,9.0,35.833333333333336,8.0,4.0,1.0,3.3333333333333335,0.3333333333333333,8.0,3.6666666666666665,0.634077279090658,1.1399420112226162,54.19166666666667,5.330053285951295,8.0,60.32171995261796,0.3177083333333333,4.694444444444445,0.3333333333333333,7,0.5704581220493093,0.5591036414565826,0.5688240241878652,0.6516754850088183
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,0,0.625,0.6458333333333334,0.7291666666666666,0.8125,0.703125,0.20833333333333334,9.0,9.0,32.541666666666664,8.0,4.0,1.0,3.2916666666666665,0.2916666666666667,8.0,3.5833333333333335,0.6891270657349863,1.1166665865526673,50.40625,5.302340400731121,8.0,56.50859040073112,0.2916666666666667,3.4285714285714284,0.2916666666666667,11,0.5895545314900154,0.6449310344827587,0.7242203271124295,0.7252136752136752
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,1,0.5416666666666666,0.6875,0.7083333333333334,0.6875,0.65625,0.125,9.0,9.0,33.0,8.0,4.0,1.0,3.3958333333333335,0.3958333333333333,8.0,3.7916666666666665,0.5205470773518921,1.1036451081121952,48.350000000000016,5.332422675792913,8.0,54.48242267579292,0.390625,3.324324324324324,0.3958333333333333,11,0.5028417818740399,0.6784641284641284,0.7060695216301623,0.6205107873261307
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,2,0.6875,0.625,0.5208333333333334,0.7291666666666666,0.640625,0.16666666666666666,9.0,9.0,35.0,8.0,4.0,1.0,3.3125,0.3125,8.0,3.625,0.6178592603395594,1.0458437575387525,52.449999999999996,5.194551600919653,8.0,58.444551600919645,0.28125,4.2444444444444445,0.3125,11,0.5361172161172162,0.6148717948717949,0.5175714660372409,0.691849816849817
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,3,0.4375,0.5208333333333334,0.6041666666666666,0.7083333333333334,0.5677083333333334,0.0625,9.0,9.0,30.916666666666668,8.0,4.0,1.0,3.2083333333333335,0.20833333333333334,8.0,3.4166666666666665,0.7379406582746043,1.2519097365215226,48.01666666666667,5.245984217181071,8.0,54.062650883847745,0.25,14.326086956521738,0.20833333333333334,11,0.4923642100518368,0.536512983571807,0.6004183649263548,0.6087503595053206
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,4,0.5416666666666666,0.5208333333333334,0.7291666666666666,0.6041666666666666,0.5989583333333334,0.14583333333333334,9.0,9.0,34.0,8.0,4.0,1.0,2.375,0.1875,8.0,3.375,0.465766746965622,1.1402733660379463,49.50000000000001,4.787678283822673,8.0,55.087678283822676,0.2604166666666667,2.7714285714285714,0.1875,11,0.5244236156000862,0.5154750402576489,0.7272897897897899,0.49415204678362573
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,5,0.4583333333333333,0.4166666666666667,0.6875,0.8125,0.59375,0.14583333333333334,9.0,9.0,32.145833333333336,8.0,4.0,1.0,3.1458333333333335,0.14583333333333334,8.0,3.2916666666666665,0.6083046268942297,1.0923501957943242,48.453125,4.816485148048971,8.0,54.06961014804897,0.24479166666666666,3.4545454545454546,0.14583333333333334,11,0.44515151515151513,0.41788359788359786,0.6636141636141636,0.6786803610333022
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,6,0.4166666666666667,0.6875,0.7708333333333334,0.4791666666666667,0.5885416666666666,0.10416666666666667,9.0,9.0,35.0,8.0,4.0,1.0,3.1875,0.1875,8.0,3.1875,0.5147199021205845,1.1388837520806243,51.949999999999996,4.618818081194556,8.0,57.368818081194554,0.2552083333333333,7.886363636363637,0.1875,11,0.41149104490280963,0.6581536962611131,0.7593195108984583,0.40752360203340593
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,7,0.3541666666666667,0.5625,0.6458333333333334,0.7083333333333334,0.5677083333333334,0.08333333333333333,9.0,9.0,32.5,8.0,4.0,1.0,3.125,0.125,8.0,2.25,0.6792099624141453,0.7690516798318473,49.88750000000001,3.3664979665793955,8.0,54.053997966579395,0.19270833333333334,4.291666666666667,0.125,11,0.2990505662919456,0.5554978354978355,0.6478598414082285,0.5135265700483093
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,8,0.5208333333333334,0.4791666666666667,0.5833333333333334,0.5625,0.5364583333333334,0.0625,9.0,9.0,36.0,8.0,4.0,1.0,2.375,0.1875,8.0,2.5625,0.6593583497888927,0.8095949726336699,53.9,3.7869596098265457,8.0,58.486959609826535,0.22916666666666666,6.413793103448276,0.1875,11,0.48680530798177857,0.47411764705882353,0.5846921500490064,0.4424264007597341
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,9,0.3958333333333333,0.5833333333333334,0.7708333333333334,0.75,0.625,0.14583333333333334,9.0,9.0,36.520833333333336,8.0,4.0,1.0,3.2916666666666665,0.2916666666666667,8.0,3.5833333333333335,0.5729457075224299,1.1167174607956472,53.238541666666684,5.152875198361861,8.0,59.191416865028536,0.28125,3.3191489361702127,0.2916666666666667,11,0.3817316017316018,0.53,0.7704017866289671,0.7267471091000504
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,10,0.4583333333333333,0.5416666666666666,0.6458333333333334,0.7916666666666666,0.609375,0.10416666666666667,9.0,9.0,34.0,8.0,4.0,1.0,3.25,0.25,8.0,3.5,0.5685110865353162,1.0249091914357535,51.9,4.9931968874643955,8.0,57.6931968874644,0.234375,3.8484848484848486,0.25,11,0.4710336342973914,0.5428938471940501,0.6230574980574981,0.7484254307783719
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,11,0.5,0.5833333333333334,0.6875,0.6041666666666666,0.59375,0.125,9.0,9.0,34.0,8.0,4.0,1.0,3.2291666666666665,0.22916666666666666,8.0,3.4583333333333335,0.5398652246206245,1.082270421188982,49.50000000000001,4.947018216359729,8.0,55.24701821635973,0.2760416666666667,3.2162162162162162,0.22916666666666666,11,0.4587301587301587,0.5765079365079365,0.682905982905983,0.5766359244620114
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,12,0.5833333333333334,0.5208333333333334,0.6458333333333334,0.6666666666666666,0.6041666666666666,0.1875,9.0,9.0,31.0,8.0,4.0,1.0,3.2083333333333335,0.20833333333333334,8.0,3.4166666666666665,0.7407648502282003,1.0479912417945252,46.55000000000001,5.092456276517037,8.0,52.44245627651704,0.25,4.7727272727272725,0.20833333333333334,11,0.5288740245261985,0.43876804310240847,0.6119909502262444,0.6278604118993134
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,13,0.6458333333333334,0.6875,0.7916666666666666,0.7083333333333334,0.7083333333333334,0.20833333333333334,9.0,9.0,34.0,8.0,4.0,1.0,3.2083333333333335,0.20833333333333334,8.0,3.4166666666666665,0.6191064016312626,1.1029468902651203,48.800000000000004,4.993325738727378,8.0,54.59332573872737,0.25,2.289473684210526,0.20833333333333334,11,0.6296732837055418,0.6996816908581616,0.7902395483040644,0.5629206906643254
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,14,0.5416666666666666,0.5416666666666666,0.6666666666666666,0.6458333333333334,0.5989583333333334,0.14583333333333334,9.0,9.0,35.145833333333336,8.0,4.0,1.0,2.2291666666666665,0.0,8.0,3.4583333333333335,0.5982787145859745,1.1513610218044221,54.62395833333333,5.061341381385561,8.0,60.485299714718884,0.28125,4.6923076923076925,0.22916666666666666,11,0.5513468013468013,0.5152941176470589,0.6427710102128706,0.48396178984414284
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,15,0.5833333333333334,0.5833333333333334,0.6666666666666666,0.7291666666666666,0.640625,0.20833333333333334,9.0,9.0,36.041666666666664,8.0,4.0,1.0,3.2916666666666665,0.2916666666666667,8.0,3.5833333333333335,0.6739723345235632,1.1553783804967461,55.560416666666676,5.303512889836278,8.0,61.66392955650295,0.2708333333333333,2.325,0.2916666666666667,11,0.5538375350140056,0.5725863678804857,0.647546369899311,0.6466120498378563
ambiguous_local_context,siot_aware,SIoT-aware,bounded_relationship_guided,16,0.625,0.375,0.6041666666666666,0.7083333333333334,0.578125,0.14583333333333334,20.0,20.0,39.375,12.75,3.0,0.0,1.1875,0.0,12.75,3.375,0.6201869291076522,1.1725731941235782,70.025,5.001144814034121,12.75,76.30114481403412,0.25,3.4210526315789473,0.1875,11,0.5673671357881884,0.3062626262626263,0.6055893621816544,0.6135938135938136
