scenario,policy,policy_label,metric,mean,ci95_low,ci95_high,std,median,min,max
ambiguous_local_context,ego_only,Ego-only,ego_missing_rate,0.27727083333333336,0.2723333333333333,0.28225104166666665,0.03813222653912438,0.2760416666666667,0.17708333333333334,0.390625
ambiguous_local_context,ego_only,Ego-only,macro_f1_place,0.30368732809165516,0.2945755742394419,0.31219678039145177,0.07132358895097332,0.30551453638410164,0.10532186234817816,0.47763854079643553
ambiguous_local_context,ego_only,Ego-only,macro_f1_activity,0.3553084399096554,0.3439983303434013,0.365932282156262,0.08511331788395718,0.3485937983389258,0.17447154471544718,0.6284029484029485
ambiguous_local_context,ego_only,Ego-only,macro_f1_env_load,0.5445570966914657,0.5356366035650388,0.5533006233665042,0.07517433160546844,0.5494561858855518,0.3343408509648919,0.751948051948052
ambiguous_local_context,ego_only,Ego-only,macro_f1_resource_state,0.44849286109883413,0.43864325196928605,0.4587952353022455,0.07762862135394522,0.45464585082465403,0.2633499170812604,0.7003828274541974
ambiguous_local_context,opportunistic_all,Opportunistic all,overall_context_accuracy,0.743,0.7296666666666668,0.7561708333333335,0.10507283230809891,0.75,0.375,0.9791666666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,mean_variable_accuracy,0.9313958333333333,0.9278734375,0.935,0.02928402147197257,0.9375,0.8333333333333334,0.9947916666666666
ambiguous_local_context,opportunistic_all,Opportunistic all,convergence_time,0.352712394553041,0.32702959413423793,0.3791436288643807,0.21607046148753234,0.28888888888888886,0.0,1.5869565217391304
ambiguous_local_context,opportunistic_all,Opportunistic all,nodes_visited,54.532,54.396,54.664,1.0796474212523586,55.0,53.0,56.0
ambiguous_local_context,opportunistic_all,Opportunistic all,visited_node_count,54.532,54.392,54.676,1.0796474212523586,55.0,53.0,56.0
ambiguous_local_context,opportunistic_all,Opportunistic all,traversed_edge_count,78.804,78.12,79.4443,5.39499842744449,79.0,67.0,95.0
ambiguous_local_context,opportunistic_all,Opportunistic all,scored_candidate_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambiguous_local_context,opportunistic_all,Opportunistic all,discovered_candidate_count,53.532,53.396,53.656,1.0796474212523586,54.0,52.0,55.0
ambiguous_local_context,opportunistic_all,Opportunistic all,selected_source_count,53.532,53.399899999999995,53.664,1.0796474212523586,54.0,52.0,55.0
ambiguous_local_context,opportunistic_all,Opportunistic all,estimated_latency,1.320246825908482,1.3171840947261717,1.3235918224452203,0.026828426374471227,1.32004992514113,1.2378564920283532,1.3900159012875353
ambiguous_local_context,opportunistic_all,Opportunistic all,privacy_exposure_cost,8.487455503975278,8.443953684866784,8.532093014429568,0.3645018584687712,8.500172149673027,7.618633789252718,9.720537950861276
ambiguous_local_context,opportunistic_all,Opportunistic all,discovery_cost,156.55299999999997,155.623495,157.45806499999998,7.4309188678711555,156.64999999999998,139.74999999999997,177.25
ambiguous_local_context,opportunistic_all,Opportunistic all,recruitment_cost,84.63707405493393,84.37976762813535,84.89001140430335,1.980264657955994,84.72446333946962,80.50748688379018,88.75648922305813
ambiguous_local_context,opportunistic_all,Opportunistic all,selection_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ambiguous_local_context,opportunistic_all,Opportunistic all,total_operational_cost,241.19007405493392,240.20077582272154,242.23349028602183,8.245603469941882,241.1367926410638,221.61623649298417,262.66314808930076
ambiguous_local_context,opportunistic_all,Opportunistic all,ego_missing_rate,0.27727083333333336,0.27276927083333335,0.28191718750000005,0.03813222653912438,0.2760416666666667,0.17708333333333334,0.390625
ambiguous_local_context,opportunistic_all,Opportunistic all,macro_f1_place,0.9905952891897102,0.9853098585564134,0.9951946344264542,0.039683894676441685,1.0,0.8,1.0
ambiguous_local_context,opportunistic_all,Opportunistic all,macro_f1_activity,0.7992063786476046,0.7852094865644652,0.8133935144906623,0.10645177773579982,0.81543939021253,0.43936127465539226,1.0
ambiguous_local_context,opportunistic_all,Opportunistic all,macro_f1_env_load,0.9986894502053654,0.9978835691803807,0.9994083450516752,0.006015597474440073,1.0,0.9491106491106492,1.0
ambiguous_local_context,opportunistic_all,Opportunistic all,macro_f1_resource_state,0.8861796099040371,0.8768721699186521,0.894787746341997,0.07284677277209466,0.9007792724971633,0.5908793820558526,1.0
ambiguous_local_context,siot_aware,SIoT-aware,overall_context_accuracy,0.1363333333333333,0.13024791666666669,0.14225,0.0507573169196672,0.125,0.020833333333333332,0.3958333333333333
ambiguous_local_context,siot_aware,SIoT-aware,mean_variable_accuracy,0.6050208333333333,0.60025,0.6104822916666667,0.04323504570836095,0.6041666666666666,0.5052083333333334,0.7447916666666666
ambiguous_local_context,siot_aware,SIoT-aware,convergence_time,5.174127406215148,4.837077520947674,5.550832419807332,2.9501023665349404,4.5,1.4444444444444444,21.70731707317073
ambiguous_local_context,siot_aware,SIoT-aware,nodes_visited,9.252166666666666,9.082241666666667,9.466083333333334,1.6127659299066184,9.0,9.0,20.0
ambiguous_local_context,siot_aware,SIoT-aware,visited_node_count,9.252166666666666,9.081166666666668,9.49481875,1.6127659299066184,9.0,9.0,20.0
ambiguous_local_context,siot_aware,SIoT-aware,traversed_edge_count,34.511583333333334,34.251993750000004,34.77709375,2.086327214598512,34.21875,29.833333333333332,41.604166666666664
ambiguous_local_context,siot_aware,SIoT-aware,scored_candidate_count,8.11925,8.038666666666666,8.218039583333333,0.7636872482438731,8.0,8.0,13.416666666666666
ambiguous_local_context,siot_aware,SIoT-aware,discovered_candidate_count,8.11925,8.03915625,8.223610416666666,0.7636872482438731,8.0,8.0,13.416666666666666
ambiguous_local_context,siot_aware,SIoT-aware,selected_source_count,3.39925,3.3558729166666663,3.441935416666667,0.35516257919999017,3.5,1.375,3.875
ambiguous_local_context,siot_aware,SIoT-aware,estimated_latency,0.6032577063149135,0.5930752360680779,0.6124770581342908,0.08403486925576058,0.5998348087813524,0.40707011152549116,0.8610842074511679
ambiguous_local_context,siot_aware,SIoT-aware,privacy_exposure_cost,1.0624354317209157,1.0455732207493749,1.08011117379536,0.14050629908263837,1.0971819994533227,0.37422852783095495,1.290965654842708
ambiguous_local_context,siot_aware,SIoT-aware,discovery_cost,51.54661250000001,51.10012708333334,52.034142708333334,3.705450342911662,51.05000000000001,45.00000000000001,70.025
ambiguous_local_context,siot_aware,SIoT-aware,recruitment_cost,4.926140124736458,4.856376649884858,4.987625785032217,0.5303348912915484,5.046893022459463,2.038279449840245,5.74907125470303
ambiguous_local_context,siot_aware,SIoT-aware,selection_cost,8.11925,8.03875,8.222095833333332,0.7636872482438731,8.0,8.0,13.416666666666666
ambiguous_local_context,siot_aware,SIoT-aware,total_operational_cost,57.28467762473645,56.8403156343009,57.74670927099525,3.7865319070627077,56.7481259601083,50.61065287300348,76.30114481403412
ambiguous_local_context,siot_aware,SIoT-aware,ego_missing_rate,0.27727083333333336,0.27283229166666667,0.28202135416666674,0.03813222653912438,0.2760416666666667,0.17708333333333334,0.390625
ambiguous_local_context,siot_aware,SIoT-aware,macro_f1_place,0.4812800704730564,0.4706138400376174,0.4918463058286921,0.08911236141352824,0.4737851354043259,0.2677440206851971,0.7299643493761142
ambiguous_local_context,siot_aware,SIoT-aware,macro_f1_activity,0.5317520226432804,0.5188713493626435,0.5443365944291534,0.10516239158256284,0.5343865712668768,0.21424836601307193,0.8240350877192982
ambiguous_local_context,siot_aware,SIoT-aware,macro_f1_env_load,0.644160932319403,0.6348785398791653,0.6542705810696139,0.07685258994160986,0.646017815728442,0.41645021645021646,0.8383838383838383
ambiguous_local_context,siot_aware,SIoT-aware,macro_f1_resource_state,0.6241088350378791,0.6122433973267365,0.6354585466279175,0.09481216505436202,0.6284613873286642,0.32963910201761865,0.84375
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,overall_context_accuracy,0.12158333333333333,0.11574791666666667,0.1270875,0.04698111037706945,0.125,0.0,0.3333333333333333
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,mean_variable_accuracy,0.5897916666666667,0.5855416666666667,0.5946260416666667,0.03726312214777381,0.5911458333333333,0.4791666666666667,0.703125
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,convergence_time,5.742378921411674,5.29201327734349,6.231672135483074,4.057652540582144,4.781183932346723,1.5,48.0
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,nodes_visited,9.252166666666666,9.079583333333334,9.465254166666666,1.6127659299066184,9.0,9.0,20.0
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,visited_node_count,9.252166666666666,9.081916666666668,9.466516666666667,1.6127659299066184,9.0,9.0,20.0
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,traversed_edge_count,34.511583333333334,34.254952083333336,34.77579791666667,2.086327214598512,34.21875,29.833333333333332,41.604166666666664
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,scored_candidate_count,8.11925,8.038747916666667,8.226006250000001,0.7636872482438731,8.0,8.0,13.416666666666666
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,discovered_candidate_count,8.11925,8.03758125,8.21975625,0.7636872482438731,8.0,8.0,13.416666666666666
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,selected_source_count,3.119,3.0599770833333335,3.177683333333334,0.47351349164914164,3.2708333333333335,1.375,3.875
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,estimated_latency,0.5823892025699686,0.5717672758263677,0.5922832586046616,0.0859976911393362,0.5846564837333883,0.3193100900988017,0.8658035475796731
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,privacy_exposure_cost,0.9699123087318772,0.9485564718882328,0.9897492410433124,0.16685095660263344,1.0064671073353564,0.37422852783095495,1.290965654842708
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,discovery_cost,51.54661250000001,51.12571541666667,52.029315625,3.705450342911662,51.05000000000001,45.00000000000001,70.025
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,recruitment_cost,4.496512125208301,4.419030633492171,4.576051117402791,0.6777560538513102,4.724199669096821,2.03584911229626,5.74907125470303
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,selection_cost,8.11925,8.038666666666666,8.219172916666668,0.7636872482438731,8.0,8.0,13.416666666666666
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,total_operational_cost,56.8550496252083,56.40116344798241,57.333265748895876,3.853465612922995,56.247352128338505,50.109832472594995,76.30114481403412
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,ego_missing_rate,0.27727083333333336,0.2729984375,0.28154270833333334,0.03813222653912438,0.2760416666666667,0.17708333333333334,0.390625
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,macro_f1_place,0.46120148533080246,0.45073873090252936,0.4707038740516255,0.08077605235571832,0.4586473760157971,0.2504158004158004,0.6934701950955822
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,macro_f1_activity,0.5093128655219415,0.4983112676953503,0.5199413058901946,0.08781878133491157,0.5171444557972072,0.21424836601307193,0.7369896331738437
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,macro_f1_env_load,0.6398371463073628,0.6298949903454496,0.6496182329134961,0.07883160625788821,0.6433950433950434,0.3696789321789322,0.8383838383838383
ambiguous_local_context,siot_aware_trust_privacy,Privacy-aware SIoT,macro_f1_resource_state,0.6101823918992126,0.5993475740805236,0.6208214176317044,0.08713635824341587,0.6204466148712358,0.32963910201761865,0.8030303030303031
noisy_untrusted_external,ego_only,Ego-only,overall_context_accuracy,0.08341666666666667,0.07833333333333332,0.08842083333333334,0.03971754707043576,0.08333333333333333,0.0,0.1875
noisy_untrusted_external,ego_only,Ego-only,mean_variable_accuracy,0.5084166666666666,0.5037291666666667,0.5134375,0.03783977964354,0.5104166666666666,0.421875,0.6354166666666666
noisy_untrusted_external,ego_only,Ego-only,convergence_time,8.048235768478209,7.327477223692524,8.8746500126655,6.386006586002576,6.3132984901277585,1.7692307692307692,48.0
noisy_untrusted_external,ego_only,Ego-only,nodes_visited,1.0,1.0,1.0,0.0,1.0,1.0,1.0
noisy_untrusted_external,ego_only,Ego-only,visited_node_count,1.0,1.0,1.0,0.0,1.0,1.0,1.0
noisy_untrusted_external,ego_only,Ego-only,traversed_edge_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,scored_candidate_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,discovered_candidate_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,selected_source_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,estimated_latency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,privacy_exposure_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,discovery_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,recruitment_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,selection_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,total_operational_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,ego_only,Ego-only,ego_missing_rate,0.2771875,0.27306197916666664,0.2815005208333333,0.03467549357337423,0.2760416666666667,0.19270833333333334,0.3697916666666667
noisy_untrusted_external,ego_only,Ego-only,macro_f1_place,0.45605280283262956,0.4459778399266881,0.46587371162680014,0.08026604316787754,0.4618073593073593,0.22010582010582008,0.6503448275862068
noisy_untrusted_external,ego_only,Ego-only,macro_f1_activity,0.4431210445595454,0.43321293947445594,0.45329115367807,0.08234037768246795,0.4407130647130647,0.2357557336280741,0.6428571428571429
noisy_untrusted_external,ego_only,Ego-only,macro_f1_env_load,0.5034633170899795,0.4955549599082594,0.5124670979024454,0.06982744588919382,0.5008742258252677,0.3118466898954704,0.7113997113997114
noisy_untrusted_external,ego_only,Ego-only,macro_f1_resource_state,0.4048616691797329,0.3949230062240408,0.41467194765237203,0.07659403330042117,0.4040758876824451,0.19791666666666666,0.634313725490196
noisy_untrusted_external,opportunistic_all,Opportunistic all,overall_context_accuracy,0.30275,0.29449791666666664,0.31066666666666665,0.06747858379082206,0.2916666666666667,0.125,0.5
noisy_untrusted_external,opportunistic_all,Opportunistic all,mean_variable_accuracy,0.7494583333333332,0.74508125,0.7538135416666667,0.03498264952904924,0.75,0.65625,0.8489583333333334
noisy_untrusted_external,opportunistic_all,Opportunistic all,convergence_time,2.1836058172195214,2.073237356359178,2.297310997237293,0.9432038950961977,2.034126984126984,0.8222222222222222,6.116279069767442
noisy_untrusted_external,opportunistic_all,Opportunistic all,nodes_visited,54.452,54.324,54.58,1.1405698568669849,54.0,53.0,56.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,visited_node_count,54.452,54.3079,54.588100000000004,1.1405698568669849,54.0,53.0,56.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,traversed_edge_count,78.604,77.988,79.2483,5.223439602899661,79.0,64.0,97.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,scored_candidate_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,discovered_candidate_count,53.452,53.324,53.576100000000004,1.1405698568669849,53.0,52.0,55.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,selected_source_count,53.452,53.308,53.592,1.1405698568669849,53.0,52.0,55.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,estimated_latency,1.5425553814447772,1.5390752147604414,1.5458049158641451,0.029670591778516896,1.5426735156934752,1.4604374077810593,1.6214245466052024
noisy_untrusted_external,opportunistic_all,Opportunistic all,privacy_exposure_cost,8.456652546969709,8.412375497473043,8.504719217982416,0.37599896042337194,8.448898354491947,7.516456635681272,9.41206514744991
noisy_untrusted_external,opportunistic_all,Opportunistic all,discovery_cost,156.61459999999997,155.60762,157.578995,7.5470170734421504,156.675,134.70000000000002,176.54999999999995
noisy_untrusted_external,opportunistic_all,Opportunistic all,recruitment_cost,88.65634109711159,88.407834201017,88.93166056383453,2.176660425003891,88.49126438883016,84.58096827129147,92.67210921201593
noisy_untrusted_external,opportunistic_all,Opportunistic all,selection_cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,total_operational_cost,245.27094109711157,244.14705424265063,246.27286238895022,8.387189861329166,244.94283601176386,220.86989794549234,267.7304639957902
noisy_untrusted_external,opportunistic_all,Opportunistic all,ego_missing_rate,0.2771875,0.27330989583333337,0.28152083333333333,0.03467549357337423,0.2760416666666667,0.19270833333333334,0.3697916666666667
noisy_untrusted_external,opportunistic_all,Opportunistic all,macro_f1_place,0.866912262468485,0.856953622945246,0.876361018653119,0.07820587613089243,0.8802151880377687,0.6015081692501048,1.0
noisy_untrusted_external,opportunistic_all,Opportunistic all,macro_f1_activity,0.597223565746157,0.5854908316366554,0.6089646854329612,0.09426619694472922,0.5985821567493395,0.3149235821649615,0.7985836385836385
noisy_untrusted_external,opportunistic_all,Opportunistic all,macro_f1_env_load,0.8200902534342979,0.8121080338918215,0.8279246462948306,0.06237014753413643,0.822014652014652,0.6206324308349814,0.958148604269294
noisy_untrusted_external,opportunistic_all,Opportunistic all,macro_f1_resource_state,0.5586355365128106,0.5471789581365047,0.5695500842937113,0.08802978324755428,0.5572126665966544,0.2962962962962963,0.8001909643700689
noisy_untrusted_external,siot_aware,SIoT-aware,overall_context_accuracy,0.09783333333333334,0.09224791666666667,0.10341666666666667,0.0459422765117744,0.08333333333333333,0.0,0.25
noisy_untrusted_external,siot_aware,SIoT-aware,mean_variable_accuracy,0.5527708333333332,0.5480604166666667,0.5579796875,0.04080892678411286,0.5520833333333334,0.4635416666666667,0.6614583333333334
noisy_untrusted_external,siot_aware,SIoT-aware,convergence_time,7.322136913453526,6.680611620224359,7.993538168949181,5.662328888693737,6.0548872180451125,0.5,48.0
noisy_untrusted_external,siot_aware,SIoT-aware,nodes_visited,9.382916666666668,9.157312499999998,9.6190125,1.874119838412282,9.0,9.0,19.291666666666668
noisy_untrusted_external,siot_aware,SIoT-aware,visited_node_count,9.382916666666668,9.184979166666665,9.648691666666666,1.874119838412282,9.0,9.0,19.291666666666668
noisy_untrusted_external,siot_aware,SIoT-aware,traversed_edge_count,34.66,34.34383333333333,34.966091666666664,2.4760033337870504,34.354166666666664,29.625,42.75
noisy_untrusted_external,siot_aware,SIoT-aware,scored_candidate_count,8.194083333333333,8.094414583333334,8.313062500000001,0.9495424643595691,8.0,8.0,13.666666666666666
noisy_untrusted_external,siot_aware,SIoT-aware,discovered_candidate_count,8.194083333333333,8.0979875,8.322345833333333,0.9495424643595691,8.0,8.0,13.666666666666666
noisy_untrusted_external,siot_aware,SIoT-aware,selected_source_count,2.0875,2.0029833333333333,2.166089583333333,0.6854165522271362,2.0,1.0,3.8333333333333335
noisy_untrusted_external,siot_aware,SIoT-aware,estimated_latency,0.6601511459637527,0.6438520719444356,0.6754373659636772,0.12705668138213685,0.6456295215043533,0.25645682776145473,1.1191932216253393
noisy_untrusted_external,siot_aware,SIoT-aware,privacy_exposure_cost,0.7182729512852639,0.6877137559222245,0.7509558944657359,0.24794041045871976,0.7276179624460382,0.09009139125772675,1.231037709937157
noisy_untrusted_external,siot_aware,SIoT-aware,discovery_cost,52.120341666666675,51.55044302083334,52.71017166666667,4.6990115317243975,51.4390625,44.56458333333334,72.184375
noisy_untrusted_external,siot_aware,SIoT-aware,recruitment_cost,3.10512191742486,2.9842805459836876,3.234413590078213,1.0018383237696389,3.052931467874536,1.3078772554031428,5.752584586247077
noisy_untrusted_external,siot_aware,SIoT-aware,selection_cost,8.194083333333333,8.08249375,8.313927083333335,0.9495424643595691,8.0,8.0,13.666666666666666
noisy_untrusted_external,siot_aware,SIoT-aware,total_operational_cost,56.044871917424864,55.48908834093252,56.676259513428974,4.882581265138621,55.17790657770924,47.87942590751661,76.49070809650613
noisy_untrusted_external,siot_aware,SIoT-aware,ego_missing_rate,0.2771875,0.27303958333333334,0.2817104166666667,0.03467549357337423,0.2760416666666667,0.19270833333333334,0.3697916666666667
noisy_untrusted_external,siot_aware,SIoT-aware,macro_f1_place,0.5189721279662585,0.5082659340614782,0.5297224246721661,0.08798120226541706,0.5177545577028335,0.22010582010582008,0.7143145743145743
noisy_untrusted_external,siot_aware,SIoT-aware,macro_f1_activity,0.5170898811736379,0.5054561681128923,0.5286096058263566,0.0938999276256926,0.5225126404684609,0.2357557336280741,0.7285864135864136
noisy_untrusted_external,siot_aware,SIoT-aware,macro_f1_env_load,0.5164177188431438,0.5075044620762453,0.5257472011550045,0.07657482061961265,0.5124490561990562,0.3118466898954704,0.7341761265909872
noisy_untrusted_external,siot_aware,SIoT-aware,macro_f1_resource_state,0.4780579242056488,0.4678702832924642,0.4880585344191322,0.0855128716948855,0.4838050205120999,0.2058823529411765,0.6913580246913581
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,overall_context_accuracy,0.09508333333333334,0.08975,0.10058541666666668,0.045188277480855,0.08333333333333333,0.0,0.25
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,mean_variable_accuracy,0.5478333333333333,0.5428739583333333,0.5526875,0.03922571046593472,0.546875,0.4583333333333333,0.6458333333333334
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,convergence_time,7.685282712123013,6.8925359497348495,8.585687690457306,6.710894278651173,6.167836257309942,0.5,48.0
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,nodes_visited,9.382916666666668,9.188487499999999,9.643877083333335,1.874119838412282,9.0,9.0,19.291666666666668
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,visited_node_count,9.382916666666668,9.189497916666667,9.617054166666668,1.874119838412282,9.0,9.0,19.291666666666668
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,traversed_edge_count,34.66,34.365966666666665,34.986502083333335,2.4760033337870504,34.354166666666664,29.625,42.75
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,scored_candidate_count,8.194083333333333,8.07825,8.31343541666667,0.9495424643595691,8.0,8.0,13.666666666666666
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,discovered_candidate_count,8.194083333333333,8.07831875,8.323572916666667,0.9495424643595691,8.0,8.0,13.666666666666666
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,selected_source_count,1.475,1.4387395833333334,1.5183395833333333,0.32260275907165237,1.4166666666666667,1.0,3.0
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,estimated_latency,0.6253616659044935,0.6054672817418952,0.6441081255156037,0.15345181904246163,0.6297551101867824,0.20097331074926408,1.2054916187934563
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,privacy_exposure_cost,0.5040096304299805,0.48929102521954376,0.5196888778905729,0.12416414070538603,0.5054527221404175,0.06499435462605853,1.023132071008245
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,discovery_cost,52.120341666666675,51.56284,52.703810000000004,4.6990115317243975,51.4390625,44.56458333333334,72.184375
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,recruitment_cost,2.1818692666072144,2.124375843670869,2.2382889290170525,0.4579202473473583,2.1196979537094944,1.3078772554031428,4.036628722405712
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,selection_cost,8.194083333333333,8.091958333333332,8.320916666666665,0.9495424643595691,8.0,8.0,13.666666666666666
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,total_operational_cost,55.12161926660722,54.572304708526985,55.73451675602526,4.796418967709907,54.450238899443896,47.125157490269125,75.57433817734174
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,ego_missing_rate,0.2771875,0.2730208333333334,0.28123020833333334,0.03467549357337423,0.2760416666666667,0.19270833333333334,0.3697916666666667
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,macro_f1_place,0.5123840921380841,0.5010874331259892,0.5224108389436922,0.08691499581382506,0.515359012263037,0.22010582010582008,0.726031746031746
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,macro_f1_activity,0.5079834593631221,0.49638049098930964,0.5192733571894205,0.09114796679394248,0.513168100015926,0.2357557336280741,0.7285864135864136
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,macro_f1_env_load,0.511501916967653,0.5024082148217339,0.5202605050494278,0.0733349333674593,0.5070104020332853,0.3118466898954704,0.7341761265909872
noisy_untrusted_external,siot_aware_trust_privacy,Privacy-aware SIoT,macro_f1_resource_state,0.4761790976890272,0.46522151282880403,0.48699423922970964,0.08419762423491584,0.47441643323996274,0.2058823529411765,0.674390378461878
